#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:14,NYG 13,2,0:47,13,Touchdown,1,Eagles,16.0,2023,239
2,1,8:04,PHI 18,18,8:11,72,Field Goal,1,Eagles,16.0,2023,239
3,2,12:52,PHI 48,3,1:08,52,Touchdown,1,Eagles,16.0,2023,239
4,2,10:03,PHI 19,3,1:36,-4,Punt,1,Eagles,16.0,2023,239
5,2,2:47,PHI 25,11,2:47,72,Field Goal,1,Eagles,16.0,2023,239
7,3,13:41,PHI 25,3,1:38,5,Punt,1,Eagles,16.0,2023,239
8,3,7:35,PHI 6,14,7:26,66,Interception,1,Eagles,16.0,2023,239
9,3,0:09,PHI 25,8,4:02,75,Touchdown,1,Eagles,16.0,2023,239
10,4,8:50,PHI 42,7,2:46,32,Field Goal,1,Eagles,16.0,2023,239
11,4,5:22,PHI 25,9,4:12,50,Field Goal,1,Eagles,16.0,2023,239
