Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Ravens,14.0,11.84,8.63,1.82,0.0,4.26,7.24,-3.63,21.14,-1.31,-4.39,3.09,1.32,-0.15,-1.18,16.0,2023,240
49ers,-14.0,-4.26,-7.24,3.63,-21.14,-11.84,-8.63,-1.82,0.0,1.31,-3.09,4.39,0.15,-1.32,1.18,16.0,2023,240
