Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Giants,-8.0,-0.93,-4.23,3.3,-3.3,-10.41,-6.33,-4.8,9.48,3.34,2.78,4.27,-2.56,-2.13,0.98,16.0,2023,239
Eagles,8.0,10.41,6.33,4.8,-9.48,0.93,4.23,-3.3,3.3,-3.34,-4.27,-2.78,2.13,2.56,-0.98,16.0,2023,239
