Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Cody Barton,WAS,1,52,0,52,1,0.0,10,7,3,0,0,0,0,0,0,16.0,2023,232
Khaleke Hudson,WAS,0,0,0,0,2,0.0,15,8,7,0,0,0,0,0,0,16.0,2023,232
David Mayo,WAS,0,0,0,0,0,0.0,8,3,5,1,0,0,0,0,0,16.0,2023,232
Percy Butler,WAS,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,16.0,2023,232
Quan Martin,WAS,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,16.0,2023,232
Daron Payne,WAS,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,16.0,2023,232
Jonathan Allen,WAS,0,0,0,0,0,0.0,4,2,2,0,3,0,0,0,0,16.0,2023,232
Terrell Burgess,WAS,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,16.0,2023,232
Kamren Curl,WAS,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,16.0,2023,232
Kendall Fuller,WAS,0,0,0,0,3,0.0,4,3,1,0,0,0,0,0,0,16.0,2023,232
Benjamin St-Juste,WAS,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,16.0,2023,232
K.J. Henry,WAS,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,16.0,2023,232
John Ridgeway,WAS,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,16.0,2023,232
James Smith-Williams,WAS,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,16.0,2023,232
Emmanuel Forbes,WAS,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2023,232
Jabril Cox,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,232
Christian Holmes,WAS,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,232
Phidarian Mathis,WAS,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,16.0,2023,232
Casey Toohill,WAS,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,16.0,2023,232
Quincy Williams,NYJ,1,11,0,11,2,0.0,8,6,2,2,0,0,0,0,0,16.0,2023,232
Tony Adams,NYJ,1,5,0,5,1,0.0,5,4,1,0,0,0,0,0,0,16.0,2023,232
John Franklin-Myers,NYJ,0,0,0,0,0,0.5,4,2,2,1,1,0,0,0,0,16.0,2023,232
Jordan Whitehead,NYJ,0,0,0,0,0,0.5,4,1,3,0,1,0,0,0,0,16.0,2023,232
C.J. Mosley,NYJ,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,16.0,2023,232
Michael Carter II,NYJ,0,0,0,0,3,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,232
Irvin Charles,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2023,232
Sauce Gardner,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,232
Jalyn Holmes,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,232
Bryce Huff,NYJ,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,16.0,2023,232
Jermaine Johnson II,NYJ,0,0,0,0,1,0.0,2,2,0,0,2,0,0,0,0,16.0,2023,232
D.J. Reed,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,232
Quinnen Williams,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,232
Micheal Clemons,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,232
Ashtyn Davis,NYJ,0,0,0,0,1,0.0,1,1,0,0,0,1,0,0,0,16.0,2023,232
Justin Hardee,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,232
Carl Lawson,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,232
Will McDonald,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,232
Jamien Sherwood,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,232
Solomon Thomas,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,232
Kenny Yeboah,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,232
