Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Sam Howell,WAS,0,0,0,0,16.0,2023,232
Jacoby Brissett,WAS,1,10,0,10,16.0,2023,232
Chris Rodriguez,WAS,10,58,2,16,16.0,2023,232
Antonio Gibson,WAS,9,30,1,11,16.0,2023,232
Curtis Samuel,WAS,2,4,0,6,16.0,2023,232
Terry McLaurin,WAS,0,0,0,0,16.0,2023,232
Logan Thomas,WAS,0,0,0,0,16.0,2023,232
Jahan Dotson,WAS,0,0,0,0,16.0,2023,232
John Bates,WAS,0,0,0,0,16.0,2023,232
Jamison Crowder,WAS,0,0,0,0,16.0,2023,232
Byron Pringle,WAS,0,0,0,0,16.0,2023,232
Trevor Siemian,NYJ,4,18,0,13,16.0,2023,232
Breece Hall,NYJ,20,95,2,36,16.0,2023,232
Israel Abanikanda,NYJ,9,43,0,12,16.0,2023,232
Xavier Gipson,NYJ,1,16,0,16,16.0,2023,232
Tyler Conklin,NYJ,1,0,0,0,16.0,2023,232
Jason Brownlee,NYJ,0,0,0,0,16.0,2023,232
Allen Lazard,NYJ,0,0,0,0,16.0,2023,232
Kenny Yeboah,NYJ,0,0,0,0,16.0,2023,232
Garrett Wilson,NYJ,1,-8,0,-8,16.0,2023,232
