#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,7:13,MIN 25,9,4:22,75,Touchdown,1,Vikings,16.0,2023,231
2,1,2:02,DET 48,4,1:46,8,Interception,1,Vikings,16.0,2023,231
3,2,14:05,MIN 30,3,2:02,-2,Punt,1,Vikings,16.0,2023,231
4,2,5:05,MIN 10,3,2:27,8,Interception,1,Vikings,16.0,2023,231
5,2,1:48,MIN 25,6,1:19,75,Touchdown,1,Vikings,16.0,2023,231
6,3,15:00,MIN 19,5,3:04,81,Touchdown,1,Vikings,16.0,2023,231
7,3,4:38,MIN 25,3,1:37,8,Punt,1,Vikings,16.0,2023,231
8,4,11:07,MIN 25,3,1:15,-8,Interception,1,Vikings,16.0,2023,231
9,4,7:31,MIN 16,8,2:12,76,Field Goal,1,Vikings,16.0,2023,231
10,4,2:23,MIN 12,8,1:34,58,Interception,1,Vikings,16.0,2023,231
