Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Damien Harris,,,0,0,,,,,,,,,,1,0,0,,0,,0,,16.0,2023,227
Christian Benford,BUF,0.0,8,5,62.5%,40.0,8.0,5.0,0.0,75.0,11.0,27.0,13.0,1,0,0,0.0,0,7.0,0,0.0%,16.0,2023,227
Rasul Douglas,BUF,0.0,6,4,66.7%,32.0,8.0,5.3,0.0,79.9,10.3,25.0,7.0,1,0,0,1.0,1,5.0,1,16.7%,16.0,2023,227
Tyrel Dodson,BUF,0.0,4,4,100.0%,29.0,7.3,7.3,0.0,96.9,0.5,2.0,27.0,4,0,0,0.0,0,3.0,1,25.0%,16.0,2023,227
Cameron Lewis,BUF,0.0,2,2,100.0%,42.0,21.0,21.0,0.0,118.7,19.5,39.0,3.0,0,0,0,0.0,0,3.0,0,0.0%,16.0,2023,227
Jordan Poyer,BUF,0.0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,0.5,1.0,7.0,1,0,0,0.0,0,5.0,0,0.0%,16.0,2023,227
Taron Johnson,BUF,0.0,5,2,40.0%,8.0,4.0,1.6,0.0,47.9,5.6,8.0,0.0,2,0,0,0.0,0,7.0,0,0.0%,16.0,2023,227
Taylor Rapp,BUF,0.0,3,2,66.7%,39.0,19.5,13.0,0.0,109.7,12.0,34.0,5.0,2,0,0,0.0,0,9.0,0,0.0%,16.0,2023,227
Shaq Lawson,BUF,0.0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,3.0,3.0,5.0,0,1,0,0.0,1,0.0,1,100.0%,16.0,2023,227
Von Miller,BUF,0.0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,4.0,4.0,4.0,1,0,0,0.0,0,1.0,0,0.0%,16.0,2023,227
Gregory Rousseau,BUF,0.0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-5.0,-5.0,7.0,0,0,0,0.0,0,6.0,0,0.0%,16.0,2023,227
Poona Ford,BUF,0.0,0,0,,,,,,,,,,0,1,0,1.0,2,2.0,1,33.3%,16.0,2023,227
Ed Oliver,BUF,0.0,0,0,,,,,,,,,,0,0,0,2.0,2,4.0,0,0.0%,16.0,2023,227
Linval Joseph,BUF,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,3.0,0,0.0%,16.0,2023,227
Terrel Bernard,BUF,0.0,1,0,0.0%,,,0.0,,39.6,-1.0,,,4,0,0,1.0,1,7.0,2,22.2%,16.0,2023,227
Dorian Williams,BUF,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,1.0,0,0.0%,16.0,2023,227
Michael Davis,LAC,0.0,4,4,100.0%,66.0,16.5,16.5,0.0,118.7,15.0,60.0,6.0,0,0,0,0.0,0,4.0,1,20.0%,16.0,2023,227
Kenneth Murray,LAC,0.0,3,3,100.0%,75.0,25.0,25.0,1.0,158.3,13.7,41.0,34.0,5,0,0,0.0,0,4.0,0,0.0%,16.0,2023,227
Asante Samuel Jr.,LAC,0.0,2,2,100.0%,28.0,14.0,14.0,0.0,118.7,5.0,10.0,18.0,0,0,0,0.0,0,2.0,1,33.3%,16.0,2023,227
Derwin James,LAC,0.0,4,2,50.0%,16.0,8.0,4.0,0.0,60.4,12.0,4.0,12.0,4,0,0,0.0,0,7.0,0,0.0%,16.0,2023,227
Eric Kendricks,LAC,0.0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,8.0,8.0,9.0,1,0,0,0.5,1,3.0,0,0.0%,16.0,2023,227
Essang Bassey,LAC,0.0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,11.0,11.0,0.0,0,0,0,0.0,0,1.0,0,0.0%,16.0,2023,227
Justin Hollins,LAC,0.0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,5.0,5.0,4.0,0,0,0,0.0,0,2.0,0,0.0%,16.0,2023,227
Jaylinn Hawkins,LAC,0.0,2,1,50.0%,15.0,15.0,7.5,0.0,75.0,11.5,15.0,0.0,0,0,0,0.0,0,5.0,0,0.0%,16.0,2023,227
Khalil Mack,LAC,0.0,0,0,,,,,,,,,,1,2,0,0.0,2,4.0,1,20.0%,16.0,2023,227
Tuli Tuipulotu,LAC,0.0,0,0,,,,,,,,,,1,0,0,0.5,1,5.0,0,0.0%,16.0,2023,227
Morgan Fox,LAC,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,0.0,1,100.0%,16.0,2023,227
Nick Williams,LAC,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,5.0,0,0.0%,16.0,2023,227
Dean Marlowe,LAC,0.0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,0.0,0,,16.0,2023,227
Alohi Gilman,LAC,1.0,2,0,0.0%,,,0.0,,0.0,35.5,,,0,0,0,0.0,0,3.0,0,0.0%,16.0,2023,227
