Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Travon Walker,JAX,0,0,0,0,0,1.0,5,3,2,1,1,0,0,0,0,16.0,2023,234
Roy Robertson-Harris,JAX,0,0,0,0,0,1.0,4,3,1,1,1,0,0,0,0,16.0,2023,234
Foyesade Oluokun,JAX,0,0,0,0,0,0.0,12,7,5,0,1,0,0,0,0,16.0,2023,234
Rayshawn Jenkins,JAX,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0,16.0,2023,234
Tyson Campbell,JAX,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,16.0,2023,234
Tre Herndon,JAX,0,0,0,0,2,0.0,5,2,3,0,0,0,0,0,0,16.0,2023,234
Devin Lloyd,JAX,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,16.0,2023,234
Darious Williams,JAX,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,16.0,2023,234
DaVon Hamilton,JAX,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,16.0,2023,234
K'Lavon Chaisson,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2023,234
Folorunso Fatukasi,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
Adam Gotsis,JAX,0,0,0,0,3,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
Antonio Johnson,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
Tyler Lacy,JAX,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,16.0,2023,234
Dawuane Smoot,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
Andrew Wingard,JAX,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,16.0,2023,234
Andre Cisco,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,234
Luke Farrell,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,234
Josh Hines-Allen,JAX,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,16.0,2023,234
Caleb Johnson,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,234
Jeremiah Ledbetter,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,234
D'Ernest Johnson,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,16.0,2023,234
Antoine Winfield Jr.,TAM,1,0,0,0,1,1.0,3,3,0,1,1,1,0,0,0,16.0,2023,234
Devin White,TAM,1,10,0,10,2,0.5,4,2,2,0,2,0,0,0,0,16.0,2023,234
YaYa Diaby,TAM,0,0,0,0,0,1.5,5,4,1,2,1,1,0,0,1,16.0,2023,234
Lavonte David,TAM,0,0,0,0,0,1.0,8,8,0,1,1,0,0,0,0,16.0,2023,234
Christian Izien,TAM,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,16.0,2023,234
Jamel Dean,TAM,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,16.0,2023,234
Dee Delaney,TAM,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0,16.0,2023,234
Zyon McCollum,TAM,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,1,16.0,2023,234
Joe Tryon-Shoyinka,TAM,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,16.0,2023,234
Shaquil Barrett,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
Carlton Davis,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
Kaevon Merriweather,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
David Moore,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2023,234
K.J. Britt,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,234
Josh Hayes,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,234
Calijah Kancey,TAM,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,16.0,2023,234
Ko Kieft,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,234
Zach Triner,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2023,234
Vita Vea,TAM,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2023,234
