Player,Pos,home_team,team,week,year,game_id
Taylor Heinicke,QB,1,Falcons,16.0,2023,228
Bijan Robinson,RB,1,Falcons,16.0,2023,228
Van Jefferson,WR,1,Falcons,16.0,2023,228
Drake London,WR,1,Falcons,16.0,2023,228
Jonnu Smith,TE,1,Falcons,16.0,2023,228
Kyle Pitts,TE,1,Falcons,16.0,2023,228
Matthew Bergeron,OL,1,Falcons,16.0,2023,228
Drew Dalman,OL,1,Falcons,16.0,2023,228
Storm Norton,OL,1,Falcons,16.0,2023,228
Jake Matthews,T,1,Falcons,16.0,2023,228
Chris Lindstrom,G,1,Falcons,16.0,2023,228
Calais Campbell,DL,1,Falcons,16.0,2023,228
Albert Huggins,DL,1,Falcons,16.0,2023,228
David Onyemata,DL,1,Falcons,16.0,2023,228
Bud Dupree,OLB,1,Falcons,16.0,2023,228
Nathan Landman,LB,1,Falcons,16.0,2023,228
Kaden Elliss,LB,1,Falcons,16.0,2023,228
Clark Phillips,CB,1,Falcons,16.0,2023,228
AJ Terrell,CB,1,Falcons,16.0,2023,228
Jessie Bates III,S,1,Falcons,16.0,2023,228
DeMarcco Hellams,S,1,Falcons,16.0,2023,228
Richie Grant,S,1,Falcons,16.0,2023,228
