#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:24,LAR 5,14,7:56,95,Touchdown,1,Rams,16.0,2023,225
2,2,13:32,LAR 48,7,3:09,50,Field Goal,1,Rams,16.0,2023,225
3,2,8:21,LAR 32,9,4:28,40,Missed FG,1,Rams,16.0,2023,225
4,2,2:28,LAR 25,3,0:47,2,Punt,1,Rams,16.0,2023,225
5,2,0:56,LAR 42,5,0:35,58,Touchdown,1,Rams,16.0,2023,225
6,3,15:00,LAR 25,10,3:50,72,Field Goal,1,Rams,16.0,2023,225
7,3,8:27,NOR 41,5,2:45,41,Touchdown,1,Rams,16.0,2023,225
8,3,2:39,LAR 31,9,4:55,56,Field Goal,1,Rams,16.0,2023,225
9,4,6:33,LAR 17,4,2:00,10,Punt,1,Rams,16.0,2023,225
10,4,3:53,NOR 44,5,3:53,19,End of Game,1,Rams,16.0,2023,225
