Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,-5.0,-0.12,-4.18,4.06,-4.58,1.42,-7.79,9.21,0.61,-4.11,-2.44,-3.43,2.18,-1.33,0.91,16.0,2023,237
Patriots,5.0,-1.42,7.79,-9.21,-0.61,0.12,4.18,-4.06,4.58,4.11,3.43,2.44,1.33,-2.18,-0.91,16.0,2023,237
