Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Saints,-9.0,1.69,6.0,-4.31,-3.88,-18.19,-21.16,3.07,0.0,4.89,-3.81,4.27,-0.04,1.38,3.09,16.0,2023,225
Rams,9.0,18.19,21.16,-3.07,0.0,-1.69,-6.0,4.31,3.88,-4.89,-4.27,3.81,-1.38,0.04,-3.09,16.0,2023,225
