0,1,week,year,game_id
Won Toss,Jets (deferred),16.0,2023,232
Roof,outdoors,16.0,2023,232
Surface,fieldturf,16.0,2023,232
Duration,3:30,16.0,2023,232
Attendance,67470,16.0,2023,232
Weather,"45 degrees, relative humidity 80%, wind 2 mph",16.0,2023,232
Vegas Line,New York Jets -3.0,16.0,2023,232
Over/Under,37.5 (over),16.0,2023,232
