Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Landon Young,T,60,100%,0,0%,2,8%,0,Saints,16.0,2023,225
Erik McCoy,C,60,100%,0,0%,2,8%,0,Saints,16.0,2023,225
Cesar Ruiz,G,60,100%,0,0%,2,8%,0,Saints,16.0,2023,225
James Hurst,T,60,100%,0,0%,2,8%,0,Saints,16.0,2023,225
Andrus Peat,G,60,100%,0,0%,2,8%,0,Saints,16.0,2023,225
Derek Carr,QB,58,97%,0,0%,0,0%,0,Saints,16.0,2023,225
Rashid Shaheed,WR,49,82%,0,0%,9,38%,0,Saints,16.0,2023,225
Chris Olave,WR,45,75%,0,0%,0,0%,0,Saints,16.0,2023,225
Alvin Kamara,RB,44,73%,0,0%,0,0%,0,Saints,16.0,2023,225
Juwan Johnson,TE,43,72%,0,0%,7,29%,0,Saints,16.0,2023,225
A.T. Perry,WR,36,60%,0,0%,0,0%,0,Saints,16.0,2023,225
Foster Moreau,TE,24,40%,0,0%,4,17%,0,Saints,16.0,2023,225
Lynn Bowden Jr.,WR,13,22%,0,0%,7,29%,0,Saints,16.0,2023,225
Jamaal Williams,RB,13,22%,0,0%,0,0%,0,Saints,16.0,2023,225
Taysom Hill,QB,10,17%,0,0%,5,21%,0,Saints,16.0,2023,225
Keith Kirkwood,WR,9,15%,0,0%,11,46%,0,Saints,16.0,2023,225
Max Garcia,G,9,15%,0,0%,2,8%,0,Saints,16.0,2023,225
Adam Prentice,FB,5,8%,0,0%,9,38%,0,Saints,16.0,2023,225
Jimmy Graham,TE,2,3%,0,0%,0,0%,0,Saints,16.0,2023,225
Isaac Yiadom,CB,0,0%,70,100%,11,46%,0,Saints,16.0,2023,225
Jordan Howden,SS,0,0%,70,100%,3,13%,0,Saints,16.0,2023,225
Paulson Adebo,CB,0,0%,70,100%,0,0%,0,Saints,16.0,2023,225
Tyrann Mathieu,FS,0,0%,70,100%,0,0%,0,Saints,16.0,2023,225
Demario Davis,LB,0,0%,67,96%,0,0%,0,Saints,16.0,2023,225
Pete Werner,LB,0,0%,61,87%,0,0%,0,Saints,16.0,2023,225
Carl Granderson,DE,0,0%,55,79%,8,33%,0,Saints,16.0,2023,225
Alontae Taylor,CB,0,0%,51,73%,1,4%,0,Saints,16.0,2023,225
Cameron Jordan,DE,0,0%,49,70%,1,4%,0,Saints,16.0,2023,225
Khalen Saunders,DT,0,0%,49,70%,0,0%,0,Saints,16.0,2023,225
Nathan Shepherd,DT,0,0%,45,64%,7,29%,0,Saints,16.0,2023,225
Bryan Bresee,DT,0,0%,27,39%,7,29%,0,Saints,16.0,2023,225
Tanoh Kpassagnon,DE,0,0%,21,30%,7,29%,0,Saints,16.0,2023,225
Ugo Amadi,FS,0,0%,18,26%,3,13%,0,Saints,16.0,2023,225
PJ Mustipher,DT,0,0%,18,26%,0,0%,0,Saints,16.0,2023,225
Kyle Phillips,DE,0,0%,12,17%,7,29%,0,Saints,16.0,2023,225
Zack Baun,LB,0,0%,9,13%,22,92%,0,Saints,16.0,2023,225
Johnathan Abram,SS,0,0%,5,7%,20,83%,0,Saints,16.0,2023,225
Nephi Sewell,LB,0,0%,3,4%,15,63%,0,Saints,16.0,2023,225
D'Marco Jackson,LB,0,0%,0,0%,22,92%,0,Saints,16.0,2023,225
Ty Summers,LB,0,0%,0,0%,22,92%,0,Saints,16.0,2023,225
J.T. Gray,SS,0,0%,0,0%,22,92%,0,Saints,16.0,2023,225
Shemar Jean-Charles,CB,0,0%,0,0%,6,25%,0,Saints,16.0,2023,225
Blake Grupe,K,0,0%,0,0%,6,25%,0,Saints,16.0,2023,225
Zach Wood,LS,0,0%,0,0%,4,17%,0,Saints,16.0,2023,225
Lou Hedley,P,0,0%,0,0%,4,17%,0,Saints,16.0,2023,225
Trevor Penning,T,0,0%,0,0%,2,8%,0,Saints,16.0,2023,225
