Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jordan Love,GNB,0,0,16.0,2023,229
Aaron Jones,GNB,0,0,16.0,2023,229
AJ Dillon,GNB,0,0,16.0,2023,229
Bo Melton,GNB,0,0,16.0,2023,229
Patrick Taylor,GNB,0,0,16.0,2023,229
Romeo Doubs,GNB,1,0,16.0,2023,229
Tucker Kraft,GNB,0,0,16.0,2023,229
Dontayvion Wicks,GNB,0,0,16.0,2023,229
Malik Heath,GNB,0,0,16.0,2023,229
Samori Toure,GNB,0,0,16.0,2023,229
Bryce Young,CAR,1,0,16.0,2023,229
Chuba Hubbard,CAR,0,0,16.0,2023,229
Ihmir Smith-Marsette,CAR,0,0,16.0,2023,229
Miles Sanders,CAR,0,0,16.0,2023,229
DJ Chark,CAR,1,0,16.0,2023,229
Adam Thielen,CAR,0,0,16.0,2023,229
Tommy Tremble,CAR,0,0,16.0,2023,229
Stephen Sullivan,CAR,0,0,16.0,2023,229
Jonathan Mingo,CAR,0,0,16.0,2023,229
