Player,Pos,home_team,team,week,year,game_id
Kyler Murray,QB,0,Cardinals,16.0,2023,235
James Conner,RB,0,Cardinals,16.0,2023,235
Michael Wilson,WR,0,Cardinals,16.0,2023,235
Greg Dortch,WR,0,Cardinals,16.0,2023,235
Rondale Moore,WR,0,Cardinals,16.0,2023,235
Trey McBride,TE,0,Cardinals,16.0,2023,235
Elijah Wilkinson,OL,0,Cardinals,16.0,2023,235
Hjalte Froholdt,OL,0,Cardinals,16.0,2023,235
Will Hernandez,OL,0,Cardinals,16.0,2023,235
D.J. Humphries,OL,0,Cardinals,16.0,2023,235
Paris Johnson,OL,0,Cardinals,16.0,2023,235
Kevin Strong,DL,0,Cardinals,16.0,2023,235
Jonathan Ledbetter,DL,0,Cardinals,16.0,2023,235
Roy Lopez,DT,0,Cardinals,16.0,2023,235
Cameron Thomas,OLB,0,Cardinals,16.0,2023,235
Owen Pappoe,LB,0,Cardinals,16.0,2023,235
Zaven Collins,LB,0,Cardinals,16.0,2023,235
Krys Barnes,LB,0,Cardinals,16.0,2023,235
Antonio Hamilton,CB,0,Cardinals,16.0,2023,235
Starling Thomas,CB,0,Cardinals,16.0,2023,235
Budda Baker,S,0,Cardinals,16.0,2023,235
Jalen Thompson,S,0,Cardinals,16.0,2023,235
