Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Zay Flowers,BAL,13,9,72,1,6.0,25,2.8,47,5.2,4.7,0,,1,7.7,0,108.5,16.0,2023,240
Nelson Agholor,BAL,4,3,10,1,1.0,3,1.0,7,2.3,3.3,0,,0,0.0,0,116.7,16.0,2023,240
Justice Hill,BAL,3,3,31,0,1.0,0,0.0,31,10.3,0.0,0,,0,0.0,0,109.7,16.0,2023,240
Isaiah Likely,BAL,4,3,56,0,1.0,32,10.7,24,8.0,12.8,1,3.0,0,0.0,0,116.7,16.0,2023,240
Odell Beckham Jr.,BAL,3,2,13,0,2.0,9,4.5,4,2.0,6.3,0,,0,0.0,0,75.7,16.0,2023,240
Rashod Bateman,BAL,4,1,14,0,1.0,10,10.0,4,4.0,5.0,0,,1,25.0,0,41.7,16.0,2023,240
Gus Edwards,BAL,1,1,39,0,1.0,8,8.0,31,31.0,8.0,0,,0,0.0,0,118.7,16.0,2023,240
Charlie Kolar,BAL,1,1,17,0,1.0,17,17.0,0,0.0,17.0,0,,0,0.0,0,118.7,16.0,2023,240
Patrick Ricard,BAL,1,0,0,0,,0,,0,,-5.0,0,,0,0.0,0,39.6,16.0,2023,240
George Kittle,SFO,10,7,126,0,5.0,62,8.9,64,9.1,10.1,0,,1,10.0,2,72.9,16.0,2023,240
Brandon Aiyuk,SFO,7,6,113,0,4.0,64,10.7,49,8.2,11.1,1,6.0,0,0.0,0,118.7,16.0,2023,240
Christian McCaffrey,SFO,10,6,28,0,1.0,-13,-2.2,41,6.8,0.6,0,,0,0.0,1,25.0,16.0,2023,240
Deebo Samuel,SFO,12,4,47,0,3.0,32,8.0,15,3.8,5.7,1,4.0,1,8.3,2,6.6,16.0,2023,240
Ronnie Bell,SFO,1,1,12,1,1.0,12,12.0,0,0.0,12.0,0,,0,0.0,0,156.2,16.0,2023,240
Kyle Juszczyk,SFO,2,1,5,0,,5,5.0,0,0.0,4.5,0,,0,0.0,0,56.2,16.0,2023,240
Willie Snead,SFO,2,1,5,0,,5,5.0,0,0.0,6.0,0,,0,0.0,0,56.2,16.0,2023,240
