Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Garrett Williams,ARI,1,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,7.0,2023,102
Zaven Collins,ARI,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,7.0,2023,102
Kevin Strong,ARI,0,0,0,0,0,0.5,5,1,4,0,1,1,0,0,0,7.0,2023,102
Jonathan Ledbetter,ARI,0,0,0,0,0,0.5,4,2,2,0,1,0,0,0,0,7.0,2023,102
Budda Baker,ARI,0,0,0,0,0,0.0,6,6,0,1,0,0,0,0,0,7.0,2023,102
Andre Chachere,ARI,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,7.0,2023,102
Josh Woods,ARI,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,7.0,2023,102
Dennis Gardeck,ARI,0,0,0,0,0,0.0,5,2,3,0,0,1,2,0,0,7.0,2023,102
Kyzir White,ARI,0,0,0,0,1,0.0,5,3,2,2,0,0,0,0,0,7.0,2023,102
Marco Wilson,ARI,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,7.0,2023,102
Roy Lopez,ARI,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0,7.0,2023,102
Starling Thomas,ARI,0,0,0,0,1,0.0,4,4,0,1,0,0,0,0,0,7.0,2023,102
Leki Fotu,ARI,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,7.0,2023,102
Cameron Thomas,ARI,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,7.0,2023,102
Dante Stills,ARI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,7.0,2023,102
Krys Barnes,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2023,102
Joey Blount,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,7.0,2023,102
BJ Ojulari,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2023,102
Owen Pappoe,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2023,102
Bobby Price,ARI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2023,102
Zeke Turner,ARI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,7.0,2023,102
Joshua Dobbs,ARI,0,0,0,0,0,0.0,0,0,0,0,0,2,-3,0,0,7.0,2023,102
Darrell Taylor,SEA,0,0,0,0,1,1.5,3,1,2,1,2,0,0,0,0,7.0,2023,102
Boye Mafe,SEA,0,0,0,0,1,1.0,3,2,1,1,1,0,0,0,0,7.0,2023,102
Jarran Reed,SEA,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0,7.0,2023,102
Jordyn Brooks,SEA,0,0,0,0,1,0.5,9,7,2,3,1,0,0,0,0,7.0,2023,102
Bobby Wagner,SEA,0,0,0,0,0,0.0,9,6,3,0,0,0,0,0,0,7.0,2023,102
Jamal Adams,SEA,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,7.0,2023,102
Julian Love,SEA,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,7.0,2023,102
Devon Witherspoon,SEA,0,0,0,0,1,0.0,4,4,0,0,0,0,0,0,0,7.0,2023,102
Quandre Diggs,SEA,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,7.0,2023,102
Derick Hall,SEA,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,7.0,2023,102
Dre'Mont Jones,SEA,0,0,0,0,0,0.0,3,1,2,0,2,0,0,0,0,7.0,2023,102
Riq Woolen,SEA,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,7.0,2023,102
Mario Edwards,SEA,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,7.0,2023,102
Uchenna Nwosu,SEA,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,7.0,2023,102
Jon Rhattigan,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,7.0,2023,102
Cody Thompson,SEA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,7.0,2023,102
Nick Bellore,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2023,102
Tre Brown,SEA,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,7.0,2023,102
Michael Jackson,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2023,102
Jerrick Reed,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,7.0,2023,102
