Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
P.J. Walker,CLE,15,32,178,0,1,2,17,30,51.3,7.0,2023,95
Deshaun Watson,CLE,1,5,5,0,1,0,0,5,0.0,7.0,2023,95
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Marquise Goodwin,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Elijah Moore,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
David Njoku,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,7.0,2023,95
Gardner Minshew II,IND,15,23,305,2,1,4,17,75,119.4,7.0,2023,95
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
Zack Moss,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
Isaiah McKenzie,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
Josh Downs,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
Alec Pierce,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
Will Mallory,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,7.0,2023,95
