Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Tua Tagovailoa,MIA,0,0,0,0,0,7.0,2023,105
Cedrick Wilson Jr.,MIA,3,2,48,0,29,7.0,2023,105
Raheem Mostert,MIA,3,1,6,0,6,7.0,2023,105
Salvon Ahmed,MIA,2,1,0,0,0,7.0,2023,105
Tyreek Hill,MIA,15,11,88,1,27,7.0,2023,105
Jaylen Waddle,MIA,6,6,63,0,16,7.0,2023,105
Braxton Berrios,MIA,2,1,7,0,7,7.0,2023,105
Jeff Wilson,MIA,1,1,4,0,4,7.0,2023,105
Jalen Hurts,PHI,0,0,0,0,0,7.0,2023,105
D'Andre Swift,PHI,3,3,13,0,8,7.0,2023,105
Kenneth Gainwell,PHI,0,0,0,0,0,7.0,2023,105
A.J. Brown,PHI,15,10,137,1,42,7.0,2023,105
Dallas Goedert,PHI,5,5,77,1,22,7.0,2023,105
DeVonta Smith,PHI,5,4,49,0,25,7.0,2023,105
Julio Jones,PHI,1,1,3,0,3,7.0,2023,105
Olamide Zaccheaus,PHI,1,0,0,0,0,7.0,2023,105
