Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joshua Dobbs,ARI,0,0,0,0,0,7.0,2023,102
Clayton Tune,ARI,0,0,0,0,0,7.0,2023,102
Emari Demercado,ARI,5,4,17,0,8,7.0,2023,102
Rondale Moore,ARI,4,2,2,0,4,7.0,2023,102
Damien Williams,ARI,0,0,0,0,0,7.0,2023,102
Marquise Brown,ARI,7,3,49,0,21,7.0,2023,102
Trey McBride,ARI,6,3,29,0,19,7.0,2023,102
Michael Wilson,ARI,5,3,26,0,11,7.0,2023,102
Zach Ertz,ARI,4,3,19,0,9,7.0,2023,102
Geoff Swaim,ARI,1,1,8,0,8,7.0,2023,102
Elijah Higgins,ARI,1,1,0,0,0,7.0,2023,102
Geno Smith,SEA,0,0,0,0,0,7.0,2023,102
Kenneth Walker III,SEA,3,2,6,0,6,7.0,2023,102
Jaxon Smith-Njigba,SEA,7,4,63,1,28,7.0,2023,102
Jake Bobo,SEA,5,4,61,1,31,7.0,2023,102
Tyler Lockett,SEA,5,4,38,0,15,7.0,2023,102
Colby Parkinson,SEA,2,2,26,0,27,7.0,2023,102
Noah Fant,SEA,1,1,25,0,25,7.0,2023,102
DeeJay Dallas,SEA,1,1,0,0,0,7.0,2023,102
