Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Anthony Bradford,G,60,100%,0,0%,4,17%,1,Seahawks,7.0,2023,102
Damien Lewis,G,60,100%,0,0%,4,17%,1,Seahawks,7.0,2023,102
Stone Forsythe,T,60,100%,0,0%,4,17%,1,Seahawks,7.0,2023,102
Charles Cross,T,60,100%,0,0%,4,17%,1,Seahawks,7.0,2023,102
Geno Smith,QB,60,100%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Olusegun Oluwatimi,C,60,100%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Kenneth Walker III,RB,48,80%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Jake Bobo,WR,45,75%,0,0%,10,42%,1,Seahawks,7.0,2023,102
Tyler Lockett,WR,42,70%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Jaxon Smith-Njigba,WR,38,63%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Noah Fant,TE,36,60%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Will Dissly,TE,34,57%,0,0%,9,38%,1,Seahawks,7.0,2023,102
Colby Parkinson,TE,32,53%,0,0%,9,38%,1,Seahawks,7.0,2023,102
DeeJay Dallas,RB,14,23%,0,0%,10,42%,1,Seahawks,7.0,2023,102
Cody Thompson,WR,3,5%,0,0%,12,50%,1,Seahawks,7.0,2023,102
Nick Bellore,LB,2,3%,0,0%,20,83%,1,Seahawks,7.0,2023,102
Brady Russell,TE,2,3%,0,0%,17,71%,1,Seahawks,7.0,2023,102
SaRodorick Thompson,RB,2,3%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Easop Winston,WR,2,3%,0,0%,0,0%,1,Seahawks,7.0,2023,102
Riq Woolen,CB,0,0%,66,100%,6,25%,1,Seahawks,7.0,2023,102
Bobby Wagner,LB,0,0%,66,100%,3,13%,1,Seahawks,7.0,2023,102
Quandre Diggs,FS,0,0%,66,100%,0,0%,1,Seahawks,7.0,2023,102
Devon Witherspoon,CB,0,0%,66,100%,0,0%,1,Seahawks,7.0,2023,102
Jamal Adams,SS,0,0%,66,100%,0,0%,1,Seahawks,7.0,2023,102
Julian Love,SS,0,0%,60,91%,8,33%,1,Seahawks,7.0,2023,102
Boye Mafe,LB,0,0%,52,79%,3,13%,1,Seahawks,7.0,2023,102
Dre'Mont Jones,DE,0,0%,51,77%,3,13%,1,Seahawks,7.0,2023,102
Jarran Reed,NT,0,0%,47,71%,3,13%,1,Seahawks,7.0,2023,102
Jordyn Brooks,LB,0,0%,46,70%,0,0%,1,Seahawks,7.0,2023,102
Darrell Taylor,LB,0,0%,39,59%,3,13%,1,Seahawks,7.0,2023,102
Uchenna Nwosu,LB,0,0%,23,35%,0,0%,1,Seahawks,7.0,2023,102
Mario Edwards,DE,0,0%,21,32%,2,8%,1,Seahawks,7.0,2023,102
Tre Brown,CB,0,0%,20,30%,2,8%,1,Seahawks,7.0,2023,102
Derick Hall,LB,0,0%,18,27%,18,75%,1,Seahawks,7.0,2023,102
Cameron Young,NT,0,0%,14,21%,5,21%,1,Seahawks,7.0,2023,102
Myles Adams,DE,0,0%,4,6%,3,13%,1,Seahawks,7.0,2023,102
Michael Jackson,CB,0,0%,1,2%,17,71%,1,Seahawks,7.0,2023,102
Jon Rhattigan,LB,0,0%,0,0%,17,71%,1,Seahawks,7.0,2023,102
Jerrick Reed,SS,0,0%,0,0%,15,63%,1,Seahawks,7.0,2023,102
Drake Thomas,LB,0,0%,0,0%,15,63%,1,Seahawks,7.0,2023,102
Jason Myers,K,0,0%,0,0%,9,38%,1,Seahawks,7.0,2023,102
Chris Stoll,LS,0,0%,0,0%,7,29%,1,Seahawks,7.0,2023,102
Michael Dickson,P,0,0%,0,0%,7,29%,1,Seahawks,7.0,2023,102
Kyu Blu Kelly,CB,0,0%,0,0%,7,29%,1,Seahawks,7.0,2023,102
McClendon Curtis,G,0,0%,0,0%,4,17%,1,Seahawks,7.0,2023,102
Jake Curhan,T,0,0%,0,0%,4,17%,1,Seahawks,7.0,2023,102
