Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Josh Allen,BUF,7,17,1,7,7.0,2023,97
James Cook,BUF,13,56,0,20,7.0,2023,97
Latavius Murray,BUF,4,8,0,3,7.0,2023,97
Dalton Kincaid,BUF,0,0,0,0,7.0,2023,97
Stefon Diggs,BUF,0,0,0,0,7.0,2023,97
Khalil Shakir,BUF,0,0,0,0,7.0,2023,97
Dawson Knox,BUF,0,0,0,0,7.0,2023,97
Deonte Harty,BUF,0,0,0,0,7.0,2023,97
Gabriel Davis,BUF,0,0,0,0,7.0,2023,97
Trent Sherfield,BUF,0,0,0,0,7.0,2023,97
Mac Jones,NWE,3,11,0,5,7.0,2023,97
Rhamondre Stevenson,NWE,9,34,0,14,7.0,2023,97
Ezekiel Elliott,NWE,11,31,1,10,7.0,2023,97
Demario Douglas,NWE,1,20,0,20,7.0,2023,97
Kendrick Bourne,NWE,0,0,0,0,7.0,2023,97
Pharaoh Brown,NWE,0,0,0,0,7.0,2023,97
Hunter Henry,NWE,0,0,0,0,7.0,2023,97
Jalen Reagor,NWE,0,0,0,0,7.0,2023,97
DeVante Parker,NWE,0,0,0,0,7.0,2023,97
Mike Gesicki,NWE,0,0,0,0,7.0,2023,97
Tyquan Thornton,NWE,0,0,0,0,7.0,2023,97
