Player,Pos,home_team,team,week,year,game_id
Justin Herbert,QB,1,Chargers,6.0,2023,93
Austin Ekeler,RB,1,Chargers,6.0,2023,93
Keenan Allen,WR,1,Chargers,6.0,2023,93
Josh Palmer,WR,1,Chargers,6.0,2023,93
Gerald Everett,TE,1,Chargers,6.0,2023,93
Donald Parham,TE,1,Chargers,6.0,2023,93
Will Clapp,OL,1,Chargers,6.0,2023,93
Jamaree Salyer,OL,1,Chargers,6.0,2023,93
Rashawn Slater,T,1,Chargers,6.0,2023,93
Trey Pipkins,T,1,Chargers,6.0,2023,93
Zion Johnson,G,1,Chargers,6.0,2023,93
Austin Johnson,DL,1,Chargers,6.0,2023,93
Sebastian Joseph-Day,DL,1,Chargers,6.0,2023,93
Tuli Tuipulotu,OLB,1,Chargers,6.0,2023,93
Khalil Mack,OLB,1,Chargers,6.0,2023,93
Kenneth Murray,LB,1,Chargers,6.0,2023,93
Eric Kendricks,LB,1,Chargers,6.0,2023,93
Asante Samuel Jr.,CB,1,Chargers,6.0,2023,93
Michael Davis,CB,1,Chargers,6.0,2023,93
Dean Marlowe,FS,1,Chargers,6.0,2023,93
Ja'Sir Taylor,DB,1,Chargers,6.0,2023,93
Derwin James,S,1,Chargers,6.0,2023,93
