Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Daniel Brunskill,C,55,100%,0,0%,4,13%,1,Titans,6.0,2023,80
Chris Hubbard,T,55,100%,0,0%,4,13%,1,Titans,6.0,2023,80
Peter Skoronski,T,55,100%,0,0%,4,13%,1,Titans,6.0,2023,80
Aaron Brewer,G,55,100%,0,0%,0,0%,1,Titans,6.0,2023,80
DeAndre Hopkins,WR,48,87%,0,0%,0,0%,1,Titans,6.0,2023,80
Chigoziem Okonkwo,TE,40,73%,0,0%,5,16%,1,Titans,6.0,2023,80
Nick Westbrook-Ikhine,WR,39,71%,0,0%,8,26%,1,Titans,6.0,2023,80
Ryan Tannehill,QB,37,67%,0,0%,0,0%,1,Titans,6.0,2023,80
Nicholas Petit-Frere,T,32,58%,0,0%,0,0%,1,Titans,6.0,2023,80
Tyjae Spears,RB,31,56%,0,0%,7,23%,1,Titans,6.0,2023,80
Derrick Henry,RB,29,53%,0,0%,0,0%,1,Titans,6.0,2023,80
Kyle Philips,WR,27,49%,0,0%,3,10%,1,Titans,6.0,2023,80
Trevon Wesco,TE,24,44%,0,0%,12,39%,1,Titans,6.0,2023,80
Andre Dillard,T,24,44%,0,0%,4,13%,1,Titans,6.0,2023,80
Chris Moore,WR,20,36%,0,0%,4,13%,1,Titans,6.0,2023,80
Malik Willis,QB,18,33%,0,0%,0,0%,1,Titans,6.0,2023,80
Kevin Rader,TE,13,24%,0,0%,19,61%,1,Titans,6.0,2023,80
Josh Whyle,TE,2,4%,0,0%,1,3%,1,Titans,6.0,2023,80
Colton Dowell,WR,1,2%,0,0%,14,45%,1,Titans,6.0,2023,80
Amani Hooker,FS,0,0%,71,100%,13,42%,1,Titans,6.0,2023,80
Azeez Al-Shaair,LB,0,0%,71,100%,7,23%,1,Titans,6.0,2023,80
Kevin Byard,FS,0,0%,71,100%,1,3%,1,Titans,6.0,2023,80
Sean Murphy-Bunting,CB,0,0%,69,97%,0,0%,1,Titans,6.0,2023,80
Jeffery Simmons,DT,0,0%,64,90%,8,26%,1,Titans,6.0,2023,80
Kristian Fulton,CB,0,0%,55,77%,0,0%,1,Titans,6.0,2023,80
Denico Autry,DE,0,0%,54,76%,8,26%,1,Titans,6.0,2023,80
Jack Gibbens,LB,0,0%,48,68%,21,68%,1,Titans,6.0,2023,80
Arden Key,LB,0,0%,48,68%,9,29%,1,Titans,6.0,2023,80
Harold Landry,LB,0,0%,47,66%,0,0%,1,Titans,6.0,2023,80
Roger McCreary,CB,0,0%,46,65%,0,0%,1,Titans,6.0,2023,80
Kyle Peko,DT,0,0%,32,45%,8,26%,1,Titans,6.0,2023,80
Naquan Jones,DT,0,0%,25,35%,4,13%,1,Titans,6.0,2023,80
Jaleel Johnson,DT,0,0%,24,34%,0,0%,1,Titans,6.0,2023,80
Tre Avery,CB,0,0%,18,25%,14,45%,1,Titans,6.0,2023,80
Shyheim Carter,FS,0,0%,13,18%,6,19%,1,Titans,6.0,2023,80
Rashad Weaver,LB,0,0%,12,17%,19,61%,1,Titans,6.0,2023,80
Trevis Gipson,LB,0,0%,6,8%,1,3%,1,Titans,6.0,2023,80
Taylor Stallworth,DT,0,0%,6,8%,0,0%,1,Titans,6.0,2023,80
Dane Cruikshank,SS,0,0%,1,1%,20,65%,1,Titans,6.0,2023,80
Anthony Kendall,CB,0,0%,0,0%,27,87%,1,Titans,6.0,2023,80
Chance Campbell,LB,0,0%,0,0%,19,61%,1,Titans,6.0,2023,80
Monty Rice,LB,0,0%,0,0%,18,58%,1,Titans,6.0,2023,80
Matthew Jackson,SS,0,0%,0,0%,14,45%,1,Titans,6.0,2023,80
Nick Folk,K,0,0%,0,0%,9,29%,1,Titans,6.0,2023,80
Ryan Stonehouse,P,0,0%,0,0%,9,29%,1,Titans,6.0,2023,80
Morgan Cox,LS,0,0%,0,0%,9,29%,1,Titans,6.0,2023,80
Dillon Radunz,T,0,0%,0,0%,4,13%,1,Titans,6.0,2023,80
Corey Levin,C,0,0%,0,0%,4,13%,1,Titans,6.0,2023,80
