Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Anton Harrison,T,64,100%,0,0%,7,23%,1,Jaguars,6.0,2023,86
Tyler Shatley,G,64,100%,0,0%,7,23%,1,Jaguars,6.0,2023,86
Luke Fortner,C,64,100%,0,0%,7,23%,1,Jaguars,6.0,2023,86
Cam Robinson,T,64,100%,0,0%,0,0%,1,Jaguars,6.0,2023,86
Trevor Lawrence,QB,61,95%,0,0%,0,0%,1,Jaguars,6.0,2023,86
Calvin Ridley,WR,51,80%,0,0%,2,6%,1,Jaguars,6.0,2023,86
Travis Etienne,RB,51,80%,0,0%,0,0%,1,Jaguars,6.0,2023,86
Evan Engram,TE,48,75%,0,0%,2,6%,1,Jaguars,6.0,2023,86
Christian Kirk,WR,45,70%,0,0%,2,6%,1,Jaguars,6.0,2023,86
Blake Hance,G,41,64%,0,0%,7,23%,1,Jaguars,6.0,2023,86
Brenton Strange,TE,34,53%,0,0%,11,35%,1,Jaguars,6.0,2023,86
Luke Farrell,TE,29,45%,0,0%,9,29%,1,Jaguars,6.0,2023,86
Brandon Scherff,G,23,36%,0,0%,0,0%,1,Jaguars,6.0,2023,86
Jamal Agnew,WR,20,31%,0,0%,8,26%,1,Jaguars,6.0,2023,86
Tank Bigsby,RB,17,27%,0,0%,0,0%,1,Jaguars,6.0,2023,86
Tim Jones,WR,13,20%,0,0%,9,29%,1,Jaguars,6.0,2023,86
Elijah Cooks,WR,10,16%,0,0%,1,3%,1,Jaguars,6.0,2023,86
C.J. Beathard,QB,3,5%,0,0%,0,0%,1,Jaguars,6.0,2023,86
D'Ernest Johnson,RB,2,3%,0,0%,8,26%,1,Jaguars,6.0,2023,86
Rayshawn Jenkins,SS,0,0%,78,100%,15,48%,1,Jaguars,6.0,2023,86
Foyesade Oluokun,LB,0,0%,78,100%,8,26%,1,Jaguars,6.0,2023,86
Darious Williams,CB,0,0%,78,100%,6,19%,1,Jaguars,6.0,2023,86
Devin Lloyd,LB,0,0%,76,97%,6,19%,1,Jaguars,6.0,2023,86
Andre Cisco,SS,0,0%,73,94%,14,45%,1,Jaguars,6.0,2023,86
Josh Hines-Allen,LB,0,0%,66,85%,6,19%,1,Jaguars,6.0,2023,86
Travon Walker,LB,0,0%,63,81%,5,16%,1,Jaguars,6.0,2023,86
Montaric Brown,CB,0,0%,54,69%,4,13%,1,Jaguars,6.0,2023,86
Roy Robertson-Harris,DT,0,0%,46,59%,5,16%,1,Jaguars,6.0,2023,86
Tre Herndon,CB,0,0%,40,51%,2,6%,1,Jaguars,6.0,2023,86
Adam Gotsis,DE,0,0%,34,44%,22,71%,1,Jaguars,6.0,2023,86
Folorunso Fatukasi,DT,0,0%,34,44%,1,3%,1,Jaguars,6.0,2023,86
Dawuane Smoot,DE,0,0%,32,41%,1,3%,1,Jaguars,6.0,2023,86
Jeremiah Ledbetter,DE,0,0%,25,32%,4,13%,1,Jaguars,6.0,2023,86
Tyson Campbell,CB,0,0%,24,31%,3,10%,1,Jaguars,6.0,2023,86
Angelo Blackson,DT,0,0%,23,29%,1,3%,1,Jaguars,6.0,2023,86
K'Lavon Chaisson,LB,0,0%,17,22%,8,26%,1,Jaguars,6.0,2023,86
Tyler Lacy,DE,0,0%,10,13%,0,0%,1,Jaguars,6.0,2023,86
Andrew Wingard,FS,0,0%,5,6%,18,58%,1,Jaguars,6.0,2023,86
Antonio Johnson,FS,0,0%,2,3%,16,52%,1,Jaguars,6.0,2023,86
Chad Muma,LB,0,0%,0,0%,18,58%,1,Jaguars,6.0,2023,86
Daniel Thomas,SS,0,0%,0,0%,16,52%,1,Jaguars,6.0,2023,86
Caleb Johnson,LB,0,0%,0,0%,16,52%,1,Jaguars,6.0,2023,86
Shaquille Quarterman,LB,0,0%,0,0%,15,48%,1,Jaguars,6.0,2023,86
Brandon McManus,K,0,0%,0,0%,15,48%,1,Jaguars,6.0,2023,86
Logan Cooke,P,0,0%,0,0%,11,35%,1,Jaguars,6.0,2023,86
Ross Matiscik,LS,0,0%,0,0%,11,35%,1,Jaguars,6.0,2023,86
Cole Van Lanen,G,0,0%,0,0%,7,23%,1,Jaguars,6.0,2023,86
Ben Bartch,G,0,0%,0,0%,7,23%,1,Jaguars,6.0,2023,86
