Player,Pos,home_team,team,week,year,game_id
Jalen Hurts,QB,0,Eagles,6.0,2023,91
D'Andre Swift,RB,0,Eagles,6.0,2023,91
A.J. Brown,WR,0,Eagles,6.0,2023,91
DeVonta Smith,WR,0,Eagles,6.0,2023,91
Jack Stoll,TE,0,Eagles,6.0,2023,91
Dallas Goedert,TE,0,Eagles,6.0,2023,91
Lane Johnson,T,0,Eagles,6.0,2023,91
Jordan Mailata,T,0,Eagles,6.0,2023,91
Landon Dickerson,G,0,Eagles,6.0,2023,91
Sua Opeta,G,0,Eagles,6.0,2023,91
Jason Kelce,C,0,Eagles,6.0,2023,91
Kentavius Street,DL,0,Eagles,6.0,2023,91
Josh Sweat,DE,0,Eagles,6.0,2023,91
Milton Williams,DT,0,Eagles,6.0,2023,91
Jordan Davis,DT,0,Eagles,6.0,2023,91
Fletcher Cox,DT,0,Eagles,6.0,2023,91
Haason Reddick,OLB,0,Eagles,6.0,2023,91
Nicholas Morrow,LB,0,Eagles,6.0,2023,91
Josh Jobe,CB,0,Eagles,6.0,2023,91
James Bradberry,CB,0,Eagles,6.0,2023,91
Terrell Edmunds,S,0,Eagles,6.0,2023,91
Reed Blankenship,S,0,Eagles,6.0,2023,91
