Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Mac Jones,NWE,24,33,200,0,1,3,19,36,75.3,6.0,2023,88
Malik Cunningham,NWE,0,0,0,0,0,1,5,0,,6.0,2023,88
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Ezekiel Elliott,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Mike Gesicki,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Pharaoh Brown,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Ty Montgomery,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,6.0,2023,88
Jimmy Garoppolo,LVR,14,22,162,1,1,0,0,32,82.0,6.0,2023,88
Brian Hoyer,LVR,6,10,102,0,0,0,0,48,94.6,6.0,2023,88
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
Zamir White,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
Davante Adams,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
Austin Hooper,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
DeAndre Carter,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,6.0,2023,88
