Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,5.0,2.9,-0.29,1.75,-7.49,-3.02,-7.34,3.17,0.0,-6.7,-0.17,2.44,2.34,-4.26,-7.05,6.0,2023,92
Giants,-5.0,3.02,7.34,-3.17,0.0,-2.9,0.29,-1.75,7.49,6.7,-2.44,0.17,4.26,-2.34,7.05,6.0,2023,92
