Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Browns,2.0,-11.32,-10.96,1.11,-11.18,6.05,7.13,-2.97,2.89,7.34,-3.5,1.97,3.58,-2.95,8.24,6.0,2023,81
49ers,-2.0,-6.05,-7.13,2.97,-2.89,11.32,10.96,-1.11,11.18,-7.34,-1.97,3.5,2.95,-3.58,-8.24,6.0,2023,81
