Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,-9.0,-5.68,-1.53,-1.63,-12.11,0.45,0.37,0.08,0.0,-3.28,-2.17,3.05,-1.62,-3.25,0.71,6.0,2023,82
Commanders,9.0,-0.45,-0.37,-0.08,0.0,5.68,1.53,1.63,12.11,3.28,-3.05,2.17,3.25,1.62,-0.71,6.0,2023,82
