Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Russell Wilson,DEN,13,22,95,4,15.4,117,5.3,37,2.8,1.7,58,4.5,1,4.5%,1,4.5%,4,11,4,1,9,31.0%,3,9.7,6.0,2023,79
Patrick Mahomes,KAN,30,40,306,14,33.3,158,4.0,98,3.3,2.5,208,6.9,2,5.3%,2,5.3%,2,11,6,1,9,20.0%,3,11.0,6.0,2023,79
Kadarius Toney,KAN,0,1,0,0,0.0,16,16.0,0,,0.0,0,,0,0.0%,1,100.0%,0,0,1,0,1,100.0%,0,,6.0,2023,79
