#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,10:26,TEN 25,9,4:52,67,Field Goal,1,Titans,6.0,2023,80
2,1,0:04,TEN 25,3,1:24,5,Punt,1,Titans,6.0,2023,80
3,2,10:13,TEN 25,3,1:34,7,Punt,1,Titans,6.0,2023,80
4,2,3:28,TEN 25,4,1:41,12,Punt,1,Titans,6.0,2023,80
5,3,15:00,TEN 25,3,2:09,1,Punt,1,Titans,6.0,2023,80
6,3,11:55,TEN 8,7,2:31,83,Field Goal,1,Titans,6.0,2023,80
7,3,8:37,BAL 25,1,0:13,25,Touchdown,1,Titans,6.0,2023,80
8,3,6:49,TEN 31,4,2:22,21,Interception,1,Titans,6.0,2023,80
9,4,12:49,TEN 25,5,3:54,16,Punt,1,Titans,6.0,2023,80
10,4,4:16,TEN 25,10,3:38,55,Field Goal,1,Titans,6.0,2023,80
