#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:03,NYG 24,3,1:51,7,Punt,0,Giants,6.0,2023,92
2,1,9:20,NYG 44,12,6:01,45,Field Goal,0,Giants,6.0,2023,92
3,1,1:29,NYG 10,3,1:43,-2,Punt,0,Giants,6.0,2023,92
4,2,13:45,NYG 15,3,2:05,-1,Punt,0,Giants,6.0,2023,92
5,2,9:34,NYG 42,9,4:26,34,Field Goal,0,Giants,6.0,2023,92
6,2,2:23,NYG 41,8,2:23,58,End of Half,0,Giants,6.0,2023,92
7,3,15:00,NYG 17,9,5:08,39,Punt,0,Giants,6.0,2023,92
8,4,14:54,NYG 10,9,4:19,79,Field Goal,0,Giants,6.0,2023,92
9,4,3:48,NYG 25,7,2:03,13,Downs,0,Giants,6.0,2023,92
10,4,1:25,NYG 43,13,1:25,56,End of Game,0,Giants,6.0,2023,92
