Player,Pos,home_team,team,week,year,game_id
Patrick Mahomes,QB,1,Chiefs,6.0,2023,79
Isiah Pacheco,RB,1,Chiefs,6.0,2023,79
Marquez Valdes-Scantling,WR,1,Chiefs,6.0,2023,79
Skyy Moore,WR,1,Chiefs,6.0,2023,79
Travis Kelce,TE,1,Chiefs,6.0,2023,79
Noah Gray,TE,1,Chiefs,6.0,2023,79
Jawaan Taylor,T,1,Chiefs,6.0,2023,79
Donovan Smith,T,1,Chiefs,6.0,2023,79
Joe Thuney,G,1,Chiefs,6.0,2023,79
Trey Smith,G,1,Chiefs,6.0,2023,79
Creed Humphrey,C,1,Chiefs,6.0,2023,79
George Karlaftis III,DE,1,Chiefs,6.0,2023,79
Michael Danna,DE,1,Chiefs,6.0,2023,79
Chris Jones,DT,1,Chiefs,6.0,2023,79
Derrick Nnadi,DT,1,Chiefs,6.0,2023,79
Willie Gay Jr.,LB,1,Chiefs,6.0,2023,79
Nick Bolton,LB,1,Chiefs,6.0,2023,79
Trent McDuffie,CB,1,Chiefs,6.0,2023,79
L'Jarius Sneed,CB,1,Chiefs,6.0,2023,79
Chamarri Conner,DB,1,Chiefs,6.0,2023,79
Justin Reid,S,1,Chiefs,6.0,2023,79
Bryan Cook,S,1,Chiefs,6.0,2023,79
