#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TAM 25,5,2:03,19,Punt,1,Buccaneers,6.0,2023,90
2,1,10:12,TAM 8,1,0:04,0,Interception,1,Buccaneers,6.0,2023,90
3,1,8:09,TAM 8,5,2:51,15,Punt,1,Buccaneers,6.0,2023,90
4,1,1:35,TAM 20,6,3:10,12,Punt,1,Buccaneers,6.0,2023,90
5,2,11:58,TAM 42,9,4:24,43,Field Goal,1,Buccaneers,6.0,2023,90
6,2,2:39,TAM 23,4,1:40,20,Punt,1,Buccaneers,6.0,2023,90
7,3,10:33,TAM 42,6,2:49,40,Field Goal,1,Buccaneers,6.0,2023,90
8,3,3:19,TAM 23,4,2:14,15,Punt,1,Buccaneers,6.0,2023,90
9,4,12:00,TAM 25,3,1:23,8,Punt,1,Buccaneers,6.0,2023,90
10,4,3:45,TAM 2,13,2:52,69,Downs,1,Buccaneers,6.0,2023,90
