#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:57,DET 10,6,2:45,39,Punt,0,Lions,6.0,2023,90
2,1,10:08,TAM 12,4,1:59,0,Field Goal,0,Lions,6.0,2023,90
3,1,5:18,DET 25,6,3:43,25,Punt,0,Lions,6.0,2023,90
4,2,13:25,DET 5,3,1:27,8,Punt,0,Lions,6.0,2023,90
5,2,7:34,DET 25,8,4:55,75,Touchdown,0,Lions,6.0,2023,90
6,2,0:59,DET 20,5,0:59,12,End of Half,0,Lions,6.0,2023,90
7,3,15:00,DET 24,9,4:27,42,Missed FG,0,Lions,6.0,2023,90
8,3,7:44,DET 27,9,4:25,73,Touchdown,0,Lions,6.0,2023,90
9,3,1:05,DET 29,9,4:05,53,Field Goal,0,Lions,6.0,2023,90
10,4,10:37,DET 16,11,6:52,40,Punt,0,Lions,6.0,2023,90
11,4,0:53,DET 29,2,0:53,3,End of Game,0,Lions,6.0,2023,90
