#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:13,NOR 20,9,4:33,46,Missed FG,0,Saints,6.0,2023,87
2,1,3:41,NOR 25,9,3:28,75,Touchdown,0,Saints,6.0,2023,87
3,2,10:28,NOR 19,3,1:21,4,Punt,0,Saints,6.0,2023,87
4,2,2:56,NOR 25,13,2:38,46,Field Goal,0,Saints,6.0,2023,87
5,3,15:00,NOR 25,5,3:28,5,Punt,0,Saints,6.0,2023,87
6,3,9:55,NOR 7,3,0:45,0,Punt,0,Saints,6.0,2023,87
7,3,7:01,NOR 25,10,4:44,48,Field Goal,0,Saints,6.0,2023,87
8,3,0:42,NOR 31,11,4:35,58,Missed FG,0,Saints,6.0,2023,87
9,4,8:07,NOR 14,7,3:36,73,Downs,0,Saints,6.0,2023,87
10,4,2:41,NOR 15,12,2:25,61,Interception,0,Saints,6.0,2023,87
