Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Stephon Gilmore,DAL,1,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,6.0,2023,93
Micah Parsons,DAL,0,0,0,0,0,1.0,2,1,1,1,3,0,0,0,0,6.0,2023,93
Damone Clark,DAL,0,0,0,0,0,0.0,8,7,1,0,1,0,0,0,0,6.0,2023,93
Markquese Bell,DAL,0,0,0,0,1,0.0,7,5,2,0,0,0,0,0,0,6.0,2023,93
Jayron Kearse,DAL,0,0,0,0,0,0.0,7,5,2,0,1,0,0,0,0,6.0,2023,93
Osa Odighizuwa,DAL,0,0,0,0,0,0.0,7,5,2,1,1,0,0,0,0,6.0,2023,93
Donovan Wilson,DAL,0,0,0,0,0,0.0,5,4,1,0,1,0,0,0,0,6.0,2023,93
DeMarcus Lawrence,DAL,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,6.0,2023,93
Jourdan Lewis,DAL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,6.0,2023,93
Dorance Armstrong Jr.,DAL,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,6.0,2023,93
DaRon Bland,DAL,0,0,0,0,2,0.0,2,2,0,0,0,0,0,0,0,6.0,2023,93
Bryan Anger,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,93
Johnathan Hankins,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,93
Malik Hooker,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,93
Malik Jefferson,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,93
Tyrus Wheat,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,93
Dante Fowler,DAL,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,6.0,2023,93
Morgan Fox,LAC,0,0,0,0,0,2.0,2,2,0,2,2,0,0,0,0,6.0,2023,93
Khalil Mack,LAC,0,0,0,0,0,1.0,4,2,2,1,1,0,0,0,0,6.0,2023,93
Sebastian Joseph-Day,LAC,0,0,0,0,0,1.0,3,3,0,0,2,0,0,0,0,6.0,2023,93
Nick Williams,LAC,0,0,0,0,0,1.0,3,2,1,2,1,0,0,0,0,6.0,2023,93
Kenneth Murray,LAC,0,0,0,0,0,0.0,9,8,1,1,0,0,0,0,0,6.0,2023,93
Eric Kendricks,LAC,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,6.0,2023,93
Dean Marlowe,LAC,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,6.0,2023,93
Asante Samuel Jr.,LAC,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,6.0,2023,93
Michael Davis,LAC,0,0,0,0,2,0.0,4,4,0,0,0,0,0,0,0,6.0,2023,93
Derwin James,LAC,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,6.0,2023,93
Austin Johnson,LAC,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,6.0,2023,93
Joey Bosa,LAC,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2023,93
Ja'Sir Taylor,LAC,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2023,93
Tuli Tuipulotu,LAC,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2023,93
AJ Finley,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2023,93
Josh Harris,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,93
Scott Matlock,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2023,93
Amen Ogbongbemiga,LAC,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,6.0,2023,93
