Player,Pos,home_team,team,week,year,game_id
Derek Carr,QB,0,Saints,6.0,2023,87
Alvin Kamara,RB,0,Saints,6.0,2023,87
Michael Thomas,WR,0,Saints,6.0,2023,87
Chris Olave,WR,0,Saints,6.0,2023,87
Rashid Shaheed,WR,0,Saints,6.0,2023,87
Taysom Hill,TE,0,Saints,6.0,2023,87
Cesar Ruiz,OL,0,Saints,6.0,2023,87
James Hurst,OL,0,Saints,6.0,2023,87
Erik McCoy,OL,0,Saints,6.0,2023,87
Ryan Ramczyk,T,0,Saints,6.0,2023,87
Max Garcia,G,0,Saints,6.0,2023,87
Cameron Jordan,DE,0,Saints,6.0,2023,87
Carl Granderson,DE,0,Saints,6.0,2023,87
Khalen Saunders,DT,0,Saints,6.0,2023,87
Nathan Shepherd,DT,0,Saints,6.0,2023,87
Zack Baun,LB,0,Saints,6.0,2023,87
Pete Werner,LB,0,Saints,6.0,2023,87
Demario Davis,LB,0,Saints,6.0,2023,87
Marshon Lattimore,CB,0,Saints,6.0,2023,87
Paulson Adebo,CB,0,Saints,6.0,2023,87
Marcus Maye,S,0,Saints,6.0,2023,87
Tyrann Mathieu,S,0,Saints,6.0,2023,87
