Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Gardner Minshew II,IND,2,4,0,2,6.0,2023,86
Zack Moss,IND,7,21,1,9,6.0,2023,86
Jonathan Taylor,IND,8,19,0,5,6.0,2023,86
Michael Pittman Jr.,IND,0,0,0,0,6.0,2023,86
Kylen Granson,IND,0,0,0,0,6.0,2023,86
Alec Pierce,IND,0,0,0,0,6.0,2023,86
Isaiah McKenzie,IND,0,0,0,0,6.0,2023,86
Josh Downs,IND,0,0,0,0,6.0,2023,86
Will Mallory,IND,0,0,0,0,6.0,2023,86
Andrew Ogletree,IND,0,0,0,0,6.0,2023,86
Amari Rodgers,IND,0,0,0,0,6.0,2023,86
Trey Sermon,IND,0,0,0,0,6.0,2023,86
Trevor Lawrence,JAX,3,15,0,8,6.0,2023,86
Travis Etienne,JAX,18,55,2,22,6.0,2023,86
D'Ernest Johnson,JAX,1,19,0,19,6.0,2023,86
Tank Bigsby,JAX,3,2,0,3,6.0,2023,86
Christian Kirk,JAX,0,0,0,0,6.0,2023,86
Evan Engram,JAX,0,0,0,0,6.0,2023,86
Brenton Strange,JAX,0,0,0,0,6.0,2023,86
C.J. Beathard,JAX,3,-2,0,0,6.0,2023,86
Calvin Ridley,JAX,1,-4,0,-4,6.0,2023,86
