Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Alex Singleton,DEN,0,8,7,87.5%,52.0,7.4,6.5,0.0,93.7,1.3,12.0,40.0,2,0,0,0.0,0,11,0,0.0%,6.0,2023,79
Patrick Surtain II,DEN,0,6,6,100.0%,63.0,10.5,10.5,0.0,110.4,8.7,52.0,11.0,0,0,0,0.0,0,7,0,0.0%,6.0,2023,79
Josey Jewell,DEN,0,6,6,100.0%,50.0,8.3,8.3,0.0,101.4,3.5,21.0,29.0,2,0,0,0.0,0,9,1,10.0%,6.0,2023,79
Ja'Quan McMillian,DEN,0,9,5,55.6%,53.0,10.6,5.9,1.0,110.0,3.4,11.0,42.0,2,0,0,0.0,0,7,0,0.0%,6.0,2023,79
Justin Simmons,DEN,1,3,3,100.0%,50.0,16.7,16.7,0.0,79.2,5.0,15.0,35.0,1,0,0,0.0,0,5,0,0.0%,6.0,2023,79
Drew Sanders,DEN,0,2,2,100.0%,18.0,9.0,9.0,0.0,104.2,-5.5,-11.0,29.0,0,0,0,0.0,0,1,0,0.0%,6.0,2023,79
Kareem Jackson,DEN,0,3,2,66.7%,15.0,7.5,5.0,0.0,78.5,6.0,11.0,4.0,0,0,0,0.0,0,5,0,0.0%,6.0,2023,79
Nik Bonitto,DEN,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-6.0,-6.0,13.0,0,1,1,0.0,2,3,1,25.0%,6.0,2023,79
Damarri Mathis,DEN,0,6,1,16.7%,12.0,12.0,2.0,0.0,39.6,12.7,12.0,0.0,3,0,0,0.0,0,2,0,0.0%,6.0,2023,79
Jonathon Cooper,DEN,0,0,0,,,,,,,,,,0,4,0,1.0,5,3,0,0.0%,6.0,2023,79
Zach Allen,DEN,0,0,0,,,,,,,,,,0,2,0,1.0,3,4,1,20.0%,6.0,2023,79
Ronnie Perkins,DEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,6.0,2023,79
Willie Gay Jr.,KAN,0,3,3,100.0%,9.0,3.0,3.0,0.0,79.2,1.0,3.0,6.0,0,0,0,0.0,0,6,0,0.0%,6.0,2023,79
Jaylen Watson,KAN,0,5,3,60.0%,23.0,7.7,4.6,1.0,110.8,6.6,6.0,17.0,0,0,0,0.0,0,1,0,0.0%,6.0,2023,79
Trent McDuffie,KAN,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,0.3,7.0,5.0,3,0,0,0.0,0,2,0,0.0%,6.0,2023,79
Joshua Williams,KAN,0,2,2,100.0%,26.0,13.0,13.0,0.0,118.7,13.0,26.0,0.0,0,0,0,0.0,0,2,0,0.0%,6.0,2023,79
George Karlaftis III,KAN,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,-6.0,-6.0,21.0,0,2,0,0.5,3,3,1,25.0%,6.0,2023,79
Justin Reid,KAN,1,3,1,33.3%,4.0,4.0,1.3,0.0,2.8,2.0,-2.0,6.0,1,0,0,1.0,1,5,0,0.0%,6.0,2023,79
Drue Tranquill,KAN,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-3.0,-3.0,5.0,3,0,0,1.0,1,3,0,0.0%,6.0,2023,79
Chamarri Conner,KAN,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-3.0,-3.0,2.0,1,0,0,0.0,0,1,0,0.0%,6.0,2023,79
Nick Bolton,KAN,1,2,1,50.0%,13.0,13.0,6.5,0.0,31.2,13.0,11.0,2.0,3,0,0,0.0,0,4,0,0.0%,6.0,2023,79
Chris Jones,KAN,0,0,0,,,,,,,,,,0,1,1,1.0,4,4,0,0.0%,6.0,2023,79
Malik Herring,KAN,0,0,0,,,,,,,,,,0,1,0,0.5,2,2,0,0.0%,6.0,2023,79
Michael Danna,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,6.0,2023,79
Mike Edwards,KAN,0,2,0,0.0%,,,0.0,,39.6,10.5,,,0,0,0,0.0,0,1,0,0.0%,6.0,2023,79
L'Jarius Sneed,KAN,0,2,0,0.0%,,,0.0,,39.6,8.5,,,0,0,0,0.0,0,5,0,0.0%,6.0,2023,79
Bryan Cook,KAN,0,1,0,0.0%,,,0.0,,39.6,25.0,,,0,0,0,0.0,0,2,0,0.0%,6.0,2023,79
