Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Courtland Sutton,DEN,6,4,46,1,2.0,43,10.8,3,0.8,8.3,0,,1,16.7,0,129.2,6.0,2023,79
Jerry Jeudy,DEN,5,3,14,0,1.0,5,1.7,9,3.0,7.0,0,,0,0.0,1,25.0,6.0,2023,79
Jaleel McLaughlin,DEN,2,2,12,0,,-5,-2.5,17,8.5,-2.5,0,,0,0.0,0,91.7,6.0,2023,79
Samaje Perine,DEN,2,2,16,0,1.0,-5,-2.5,21,10.5,-2.5,0,,0,0.0,0,100.0,6.0,2023,79
Greg Dulcich,DEN,2,1,3,0,,1,1.0,2,2.0,2.0,0,,0,0.0,1,16.7,6.0,2023,79
Adam Trautman,DEN,2,1,4,0,,-2,-2.0,6,6.0,9.5,0,,0,0.0,0,56.2,6.0,2023,79
Brandon Johnson,DEN,2,0,0,0,,0,,0,,12.5,0,,0,0.0,0,39.6,6.0,2023,79
Chris Manhertz,DEN,1,0,0,0,,0,,0,,-6.0,0,,0,0.0,0,39.6,6.0,2023,79
Travis Kelce,KAN,9,9,124,0,5.0,84,9.3,40,4.4,9.3,0,,0,0.0,0,118.7,6.0,2023,79
Isiah Pacheco,KAN,6,6,36,0,2.0,-14,-2.3,50,8.3,-2.3,0,,0,0.0,0,91.7,6.0,2023,79
Rashee Rice,KAN,4,4,72,0,2.0,17,4.3,55,13.8,4.3,0,,0,0.0,0,118.7,6.0,2023,79
Jerick McKinnon,KAN,5,3,20,0,,-8,-2.7,28,9.3,1.2,0,,1,20.0,0,68.7,6.0,2023,79
Kadarius Toney,KAN,6,3,9,1,1.0,4,1.3,5,1.7,1.3,1,3.0,0,0.0,0,95.8,6.0,2023,79
Noah Gray,KAN,2,2,14,0,1.0,10,5.0,4,2.0,1.5,0,,0,0.0,0,95.8,6.0,2023,79
Skyy Moore,KAN,4,2,22,0,2.0,18,9.0,4,2.0,9.5,0,,0,0.0,1,27.1,6.0,2023,79
Clyde Edwards-Helaire,KAN,1,1,9,0,1.0,-6,-6.0,15,15.0,-6.0,0,,0,0.0,0,104.2,6.0,2023,79
Marquez Valdes-Scantling,KAN,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,6.0,2023,79
Justin Watson,KAN,1,0,0,0,,0,,0,,30.0,0,,1,100.0,0,39.6,6.0,2023,79
