Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Lamar Jackson,BAL,0,0,6.0,2023,80
Gus Edwards,BAL,0,0,6.0,2023,80
Justice Hill,BAL,0,0,6.0,2023,80
Zay Flowers,BAL,0,0,6.0,2023,80
Mark Andrews,BAL,0,0,6.0,2023,80
Nelson Agholor,BAL,0,0,6.0,2023,80
Odell Beckham Jr.,BAL,0,0,6.0,2023,80
Rashod Bateman,BAL,0,0,6.0,2023,80
Patrick Ricard,BAL,0,0,6.0,2023,80
Ryan Tannehill,TEN,0,0,6.0,2023,80
Malik Willis,TEN,0,0,6.0,2023,80
Derrick Henry,TEN,0,0,6.0,2023,80
Tyjae Spears,TEN,0,0,6.0,2023,80
Nick Westbrook-Ikhine,TEN,0,0,6.0,2023,80
DeAndre Hopkins,TEN,0,0,6.0,2023,80
Chigoziem Okonkwo,TEN,0,0,6.0,2023,80
Josh Whyle,TEN,0,0,6.0,2023,80
Chris Moore,TEN,0,0,6.0,2023,80
Kyle Philips,TEN,1,1,6.0,2023,80
