Player,Pos,home_team,team,week,year,game_id
Joshua Dobbs,QB,0,Cardinals,6.0,2023,89
Keaontay Ingram,RB,0,Cardinals,6.0,2023,89
Marquise Brown,WR,0,Cardinals,6.0,2023,89
Michael Wilson,WR,0,Cardinals,6.0,2023,89
Zach Ertz,TE,0,Cardinals,6.0,2023,89
Geoff Swaim,TE,0,Cardinals,6.0,2023,89
Elijah Wilkinson,OL,0,Cardinals,6.0,2023,89
Hjalte Froholdt,OL,0,Cardinals,6.0,2023,89
Will Hernandez,OL,0,Cardinals,6.0,2023,89
D.J. Humphries,OL,0,Cardinals,6.0,2023,89
Paris Johnson,OL,0,Cardinals,6.0,2023,89
Jonathan Ledbetter,DL,0,Cardinals,6.0,2023,89
Kevin Strong,DL,0,Cardinals,6.0,2023,89
Cameron Thomas,OLB,0,Cardinals,6.0,2023,89
Josh Woods,LB,0,Cardinals,6.0,2023,89
Kyzir White,LB,0,Cardinals,6.0,2023,89
Zaven Collins,LB,0,Cardinals,6.0,2023,89
Antonio Hamilton,CB,0,Cardinals,6.0,2023,89
Marco Wilson,CB,0,Cardinals,6.0,2023,89
Kei'Trel Clark,CB,0,Cardinals,6.0,2023,89
Andre Chachere,CB,0,Cardinals,6.0,2023,89
K'Von Wallace,S,0,Cardinals,6.0,2023,89
