Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Sua Opeta,G,70,100%,0,0%,3,14%,0,Eagles,6.0,2023,91
Landon Dickerson,G,70,100%,0,0%,3,14%,0,Eagles,6.0,2023,91
Jordan Mailata,T,70,100%,0,0%,3,14%,0,Eagles,6.0,2023,91
Jalen Hurts,QB,70,100%,0,0%,0,0%,0,Eagles,6.0,2023,91
Jason Kelce,C,70,100%,0,0%,0,0%,0,Eagles,6.0,2023,91
DeVonta Smith,WR,69,99%,0,0%,0,0%,0,Eagles,6.0,2023,91
A.J. Brown,WR,67,96%,0,0%,0,0%,0,Eagles,6.0,2023,91
Jack Driscoll,T,61,87%,0,0%,3,14%,0,Eagles,6.0,2023,91
Olamide Zaccheaus,WR,57,81%,0,0%,0,0%,0,Eagles,6.0,2023,91
Dallas Goedert,TE,54,77%,0,0%,0,0%,0,Eagles,6.0,2023,91
D'Andre Swift,RB,40,57%,0,0%,0,0%,0,Eagles,6.0,2023,91
Kenneth Gainwell,RB,29,41%,0,0%,0,0%,0,Eagles,6.0,2023,91
Jack Stoll,TE,22,31%,0,0%,11,50%,0,Eagles,6.0,2023,91
Lane Johnson,T,9,13%,0,0%,0,0%,0,Eagles,6.0,2023,91
Boston Scott,RB,5,7%,0,0%,11,50%,0,Eagles,6.0,2023,91
Grant Calcaterra,TE,5,7%,0,0%,8,36%,0,Eagles,6.0,2023,91
Britain Covey,WR,2,3%,0,0%,4,18%,0,Eagles,6.0,2023,91
Terrell Edmunds,FS,0,0%,65,100%,7,32%,0,Eagles,6.0,2023,91
James Bradberry,CB,0,0%,65,100%,0,0%,0,Eagles,6.0,2023,91
Josh Jobe,CB,0,0%,53,82%,11,50%,0,Eagles,6.0,2023,91
Fletcher Cox,DT,0,0%,51,78%,1,5%,0,Eagles,6.0,2023,91
Zach Cunningham,LB,0,0%,49,75%,1,5%,0,Eagles,6.0,2023,91
Josh Sweat,DE,0,0%,49,75%,1,5%,0,Eagles,6.0,2023,91
Haason Reddick,LB,0,0%,47,72%,1,5%,0,Eagles,6.0,2023,91
Jordan Davis,DT,0,0%,44,68%,6,27%,0,Eagles,6.0,2023,91
Reed Blankenship,SS,0,0%,42,65%,5,23%,0,Eagles,6.0,2023,91
Milton Williams,DT,0,0%,41,63%,4,18%,0,Eagles,6.0,2023,91
Nicholas Morrow,LB,0,0%,36,55%,12,55%,0,Eagles,6.0,2023,91
Nakobe Dean,LB,0,0%,32,49%,7,32%,0,Eagles,6.0,2023,91
Bradley Roby,CB,0,0%,30,46%,1,5%,0,Eagles,6.0,2023,91
Mekhi Garner,CB,0,0%,23,35%,14,64%,0,Eagles,6.0,2023,91
Kentavius Street,DT,0,0%,23,35%,5,23%,0,Eagles,6.0,2023,91
Brandon Graham,DE,0,0%,19,29%,4,18%,0,Eagles,6.0,2023,91
Derek Barnett,DE,0,0%,13,20%,7,32%,0,Eagles,6.0,2023,91
Mario Goodrich,CB,0,0%,13,20%,5,23%,0,Eagles,6.0,2023,91
Eli Ricks,CB,0,0%,12,18%,5,23%,0,Eagles,6.0,2023,91
Moro Ojomo,DT,0,0%,5,8%,1,5%,0,Eagles,6.0,2023,91
Nolan Smith,LB,0,0%,3,5%,11,50%,0,Eagles,6.0,2023,91
Kelee Ringo,CB,0,0%,0,0%,19,86%,0,Eagles,6.0,2023,91
Christian Elliss,LB,0,0%,0,0%,18,82%,0,Eagles,6.0,2023,91
Patrick Johnson,LB,0,0%,0,0%,14,64%,0,Eagles,6.0,2023,91
Devon Allen,WR,0,0%,0,0%,12,55%,0,Eagles,6.0,2023,91
Braden Mann,P,0,0%,0,0%,6,27%,0,Eagles,6.0,2023,91
Rick Lovato,LS,0,0%,0,0%,6,27%,0,Eagles,6.0,2023,91
Jake Elliott,K,0,0%,0,0%,6,27%,0,Eagles,6.0,2023,91
Tyler Steen,G,0,0%,0,0%,3,14%,0,Eagles,6.0,2023,91
Fred Johnson,T,0,0%,0,0%,3,14%,0,Eagles,6.0,2023,91
