Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Zack Baun,NOR,1,10,0,10,1,0.0,5,2,3,0,0,0,0,0,0,6.0,2023,87
Demario Davis,NOR,0,0,0,0,1,1.0,7,4,3,2,2,0,0,0,0,6.0,2023,87
Carl Granderson,NOR,0,0,0,0,0,1.0,6,3,3,2,1,0,0,0,0,6.0,2023,87
Marshon Lattimore,NOR,0,0,0,0,0,0.0,6,6,0,1,0,0,0,0,0,6.0,2023,87
Pete Werner,NOR,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,6.0,2023,87
Khalen Saunders,NOR,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,6.0,2023,87
Marcus Maye,NOR,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,6.0,2023,87
Nathan Shepherd,NOR,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,6.0,2023,87
Tyrann Mathieu,NOR,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,6.0,2023,87
Alontae Taylor,NOR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,6.0,2023,87
Jordan Howden,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,6.0,2023,87
Cameron Jordan,NOR,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,6.0,2023,87
Isaac Yiadom,NOR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,6.0,2023,87
Paulson Adebo,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,87
Jordan Mims,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,6.0,2023,87
Nephi Sewell,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,87
Steven Nelson,HOU,1,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,6.0,2023,87
Sheldon Rankins,HOU,0,0,0,0,0,1.0,6,5,1,2,1,0,0,0,0,6.0,2023,87
Maliek Collins,HOU,0,0,0,0,0,0.5,4,0,4,0,2,0,0,0,0,6.0,2023,87
Jonathan Greenard,HOU,0,0,0,0,0,0.5,3,1,2,0,2,0,0,0,0,6.0,2023,87
Blake Cashman,HOU,0,0,0,0,2,0.0,15,9,6,2,1,0,0,0,0,6.0,2023,87
Jimmie Ward,HOU,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,6.0,2023,87
Shaquill Griffin,HOU,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,6.0,2023,87
Jalen Pitre,HOU,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,6.0,2023,87
Henry To'oTo'o,HOU,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0,6.0,2023,87
M.J. Stewart,HOU,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,6.0,2023,87
Will Anderson,HOU,0,0,0,0,0,0.0,3,2,1,0,2,0,0,0,0,6.0,2023,87
Christian Harris,HOU,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,6.0,2023,87
Jerry Hughes,HOU,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,6.0,2023,87
Khalil Davis,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,87
Neville Hewitt,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,87
Kurt Hinish,HOU,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,6.0,2023,87
Dylan Horton,HOU,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,6.0,2023,87
Nico Collins,HOU,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6.0,2023,87
Tytus Howard,HOU,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0,2023,87
