Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Mac Jones,NWE,0,0,0,0,0,6.0,2023,88
Malik Cunningham,NWE,0,0,0,0,0,6.0,2023,88
Rhamondre Stevenson,NWE,6,5,24,0,6,6.0,2023,88
Ezekiel Elliott,NWE,1,1,15,0,15,6.0,2023,88
Kendrick Bourne,NWE,11,10,89,0,36,6.0,2023,88
Mike Gesicki,NWE,3,3,28,0,15,6.0,2023,88
Pharaoh Brown,NWE,1,1,15,0,15,6.0,2023,88
Ty Montgomery,NWE,1,1,9,0,9,6.0,2023,88
Hunter Henry,NWE,3,1,7,0,7,6.0,2023,88
DeVante Parker,NWE,3,1,7,0,7,6.0,2023,88
Tyquan Thornton,NWE,2,1,6,0,6,6.0,2023,88
Jimmy Garoppolo,LVR,0,0,0,0,0,6.0,2023,88
Brian Hoyer,LVR,0,0,0,0,0,6.0,2023,88
Josh Jacobs,LVR,5,2,16,0,12,6.0,2023,88
Tre Tucker,LVR,2,2,57,0,48,6.0,2023,88
Zamir White,LVR,2,2,7,0,4,6.0,2023,88
Michael Mayer,LVR,6,5,75,0,32,6.0,2023,88
Jakobi Meyers,LVR,7,5,61,1,16,6.0,2023,88
Davante Adams,LVR,5,2,29,0,21,6.0,2023,88
Austin Hooper,LVR,2,2,19,0,12,6.0,2023,88
DeAndre Carter,LVR,1,0,0,0,0,6.0,2023,88
Ameer Abdullah,LVR,1,0,0,0,0,6.0,2023,88
