#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NYJ 25,5,2:09,12,Punt,1,Jets,6.0,2023,91
2,1,3:04,NYJ 25,11,4:52,50,Field Goal,1,Jets,6.0,2023,91
3,2,10:33,PHI 45,4,2:08,9,Downs,1,Jets,6.0,2023,91
4,2,5:32,NYJ 25,8,3:02,51,Field Goal,1,Jets,6.0,2023,91
5,2,1:40,NYJ 49,8,1:40,34,Field Goal,1,Jets,6.0,2023,91
6,3,11:17,NYJ 7,6,4:09,49,Punt,1,Jets,6.0,2023,91
7,3,5:30,PHI 36,10,4:45,16,Field Goal,1,Jets,6.0,2023,91
8,4,13:42,NYJ 38,3,1:41,-5,Punt,1,Jets,6.0,2023,91
9,4,8:13,NYJ 27,5,3:30,8,Punt,1,Jets,6.0,2023,91
10,4,1:50,PHI 8,1,0:04,8,Touchdown,1,Jets,6.0,2023,91
11,4,1:16,PHI 27,2,1:16,-2,End of Game,1,Jets,6.0,2023,91
