Player,Pos,home_team,team,week,year,game_id
C.J. Stroud,QB,1,Texans,6.0,2023,87
Dameon Pierce,RB,1,Texans,6.0,2023,87
Andrew Beck,FB,1,Texans,6.0,2023,87
Robert Woods,WR,1,Texans,6.0,2023,87
Nico Collins,WR,1,Texans,6.0,2023,87
Teagan Quitoriano,TE,1,Texans,6.0,2023,87
Jarrett Patterson,OL,1,Texans,6.0,2023,87
George Fant,T,1,Texans,6.0,2023,87
Laremy Tunsil,T,1,Texans,6.0,2023,87
Tytus Howard,T,1,Texans,6.0,2023,87
Shaq Mason,G,1,Texans,6.0,2023,87
Will Anderson,DE,1,Texans,6.0,2023,87
Jonathan Greenard,DE,1,Texans,6.0,2023,87
Maliek Collins,DT,1,Texans,6.0,2023,87
Sheldon Rankins,DT,1,Texans,6.0,2023,87
Blake Cashman,LB,1,Texans,6.0,2023,87
Henry To'oTo'o,LB,1,Texans,6.0,2023,87
Steven Nelson,CB,1,Texans,6.0,2023,87
Shaquill Griffin,CB,1,Texans,6.0,2023,87
Jalen Pitre,S,1,Texans,6.0,2023,87
Eric Murray,S,1,Texans,6.0,2023,87
Jimmie Ward,S,1,Texans,6.0,2023,87
