Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Bryce Young,CAR,1,0,6.0,2023,83
Johnny Hekker,CAR,0,0,6.0,2023,83
Chuba Hubbard,CAR,0,0,6.0,2023,83
Raheem Blackshear,CAR,0,0,6.0,2023,83
Laviska Shenault Jr.,CAR,0,0,6.0,2023,83
Adam Thielen,CAR,0,0,6.0,2023,83
DJ Chark,CAR,0,0,6.0,2023,83
Tommy Tremble,CAR,0,0,6.0,2023,83
Jonathan Mingo,CAR,0,0,6.0,2023,83
Hayden Hurst,CAR,0,0,6.0,2023,83
Terrace Marshall Jr.,CAR,0,0,6.0,2023,83
Tua Tagovailoa,MIA,1,0,6.0,2023,83
Mike White,MIA,0,0,6.0,2023,83
Raheem Mostert,MIA,0,0,6.0,2023,83
Chris Brooks,MIA,0,0,6.0,2023,83
Salvon Ahmed,MIA,0,0,6.0,2023,83
Tyreek Hill,MIA,0,0,6.0,2023,83
Jaylen Waddle,MIA,0,0,6.0,2023,83
Braxton Berrios,MIA,0,0,6.0,2023,83
Durham Smythe,MIA,0,0,6.0,2023,83
