Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Kirk Cousins,MIN,0,0,0,0,0,6.0,2023,84
Alexander Mattison,MIN,7,4,28,0,13,6.0,2023,84
Cam Akers,MIN,1,1,7,0,7,6.0,2023,84
T.J. Hockenson,MIN,8,6,50,0,21,6.0,2023,84
K.J. Osborn,MIN,5,4,48,0,21,6.0,2023,84
Jordan Addison,MIN,5,3,28,1,15,6.0,2023,84
Brandon Powell,MIN,4,3,20,0,9,6.0,2023,84
Tyson Bagent,CHI,0,0,0,0,0,6.0,2023,84
Justin Fields,CHI,0,0,0,0,0,6.0,2023,84
D'Onta Foreman,CHI,1,1,2,0,2,6.0,2023,84
Darrynton Evans,CHI,1,1,2,0,2,6.0,2023,84
Velus Jones Jr.,CHI,1,1,5,0,5,6.0,2023,84
D.J. Moore,CHI,8,5,51,0,24,6.0,2023,84
Darnell Mooney,CHI,3,2,48,0,39,6.0,2023,84
Tyler Scott,CHI,4,2,12,0,7,6.0,2023,84
Robert Tonyan,CHI,1,1,11,0,11,6.0,2023,84
Cole Kmet,CHI,3,2,9,0,7,6.0,2023,84
Khari Blasingame,CHI,1,1,1,0,1,6.0,2023,84
Trent Taylor,CHI,1,0,0,0,0,6.0,2023,84
