#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:45,ATL 25,11,5:59,75,Touchdown,1,Falcons,6.0,2023,82
2,1,0:03,ATL 23,3,1:46,6,Punt,1,Falcons,6.0,2023,82
3,2,11:47,ATL 25,8,3:27,27,Downs,1,Falcons,6.0,2023,82
4,2,5:18,ATL 25,10,3:47,46,Field Goal,1,Falcons,6.0,2023,82
5,2,0:48,WAS 48,3,0:26,-1,Punt,1,Falcons,6.0,2023,82
6,3,15:00,ATL 25,5,2:05,20,Interception,1,Falcons,6.0,2023,82
7,3,12:03,ATL 25,6,4:07,8,Punt,1,Falcons,6.0,2023,82
8,3,4:31,ATL 19,12,6:53,81,Touchdown,1,Falcons,6.0,2023,82
9,4,10:25,ATL 11,11,5:14,82,Interception,1,Falcons,6.0,2023,82
10,4,3:29,ATL 42,4,1:05,2,Downs,1,Falcons,6.0,2023,82
11,4,2:00,ATL 7,7,1:34,59,Interception,1,Falcons,6.0,2023,82
