Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,1,Bills,6.0,2023,92
Latavius Murray,RB,1,Bills,6.0,2023,92
Gabriel Davis,WR,1,Bills,6.0,2023,92
Stefon Diggs,WR,1,Bills,6.0,2023,92
Deonte Harty,WR,1,Bills,6.0,2023,92
Dawson Knox,TE,1,Bills,6.0,2023,92
Spencer Brown,T,1,Bills,6.0,2023,92
Dion Dawkins,T,1,Bills,6.0,2023,92
O'Cyrus Torrence,G,1,Bills,6.0,2023,92
Connor McGovern,G,1,Bills,6.0,2023,92
Mitch Morse,C,1,Bills,6.0,2023,92
Leonard Floyd,DE,1,Bills,6.0,2023,92
Gregory Rousseau,DE,1,Bills,6.0,2023,92
Jordan Phillips,DT,1,Bills,6.0,2023,92
Ed Oliver,DT,1,Bills,6.0,2023,92
Terrel Bernard,LB,1,Bills,6.0,2023,92
Dorian Williams,LB,1,Bills,6.0,2023,92
Taron Johnson,CB,1,Bills,6.0,2023,92
Kaiir Elam,CB,1,Bills,6.0,2023,92
Christian Benford,CB,1,Bills,6.0,2023,92
Jordan Poyer,S,1,Bills,6.0,2023,92
Micah Hyde,S,1,Bills,6.0,2023,92
