Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jalen Hurts,PHI,0,0,0,0,0,6.0,2023,91
D'Andre Swift,PHI,10,8,40,1,11,6.0,2023,91
Kenneth Gainwell,PHI,2,1,4,0,4,6.0,2023,91
Boston Scott,PHI,1,1,14,0,14,6.0,2023,91
A.J. Brown,PHI,9,7,131,0,49,6.0,2023,91
DeVonta Smith,PHI,11,5,44,0,22,6.0,2023,91
Dallas Goedert,PHI,8,5,42,0,13,6.0,2023,91
Olamide Zaccheaus,PHI,2,1,5,0,5,6.0,2023,91
Zach Wilson,NYJ,0,0,0,0,0,6.0,2023,91
Breece Hall,NYJ,5,5,54,0,25,6.0,2023,91
Xavier Gipson,NYJ,0,0,0,0,0,6.0,2023,91
Dalvin Cook,NYJ,1,1,2,0,2,6.0,2023,91
Michael Carter,NYJ,1,0,0,0,0,6.0,2023,91
Garrett Wilson,NYJ,12,8,90,0,33,6.0,2023,91
Tyler Conklin,NYJ,4,3,24,0,14,6.0,2023,91
Allen Lazard,NYJ,3,1,8,0,8,6.0,2023,91
Jeremy Ruckert,NYJ,1,1,8,0,8,6.0,2023,91
Mecole Hardman,NYJ,2,0,0,0,0,6.0,2023,91
Randall Cobb,NYJ,3,0,0,0,0,6.0,2023,91
C.J. Uzomah,NYJ,1,0,0,0,0,6.0,2023,91
