Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Bryce Young,CAR,23,38,217,13.0,31.0,319,8.4,134,5.8,3.5,83,3.6,1,2.9%,10,28.6%,4,6,0,5,9,21.4%,0,,6.0,2023,83
Johnny Hekker,CAR,1,1,7,,,-4,-4.0,-4,-4.0,-4.0,11,11.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,6.0,2023,83
Tua Tagovailoa,MIA,21,31,262,14.0,45.2,274,8.8,138,6.6,4.5,124,5.9,1,3.4%,2,6.9%,0,14,0,1,1,3.2%,0,,6.0,2023,83
Mike White,MIA,0,1,0,,,0,0.0,0,,0.0,0,,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,6.0,2023,83
