Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Kirk Cousins,MIN,2,1,6.0,2023,84
Alexander Mattison,MIN,0,0,6.0,2023,84
Cam Akers,MIN,0,0,6.0,2023,84
T.J. Hockenson,MIN,0,0,6.0,2023,84
K.J. Osborn,MIN,0,0,6.0,2023,84
Jordan Addison,MIN,0,0,6.0,2023,84
Brandon Powell,MIN,0,0,6.0,2023,84
Tyson Bagent,CHI,1,1,6.0,2023,84
Justin Fields,CHI,0,0,6.0,2023,84
D'Onta Foreman,CHI,1,0,6.0,2023,84
Darrynton Evans,CHI,0,0,6.0,2023,84
Velus Jones Jr.,CHI,0,0,6.0,2023,84
D.J. Moore,CHI,0,0,6.0,2023,84
Darnell Mooney,CHI,0,0,6.0,2023,84
Tyler Scott,CHI,0,0,6.0,2023,84
Robert Tonyan,CHI,0,0,6.0,2023,84
Cole Kmet,CHI,0,0,6.0,2023,84
Khari Blasingame,CHI,0,0,6.0,2023,84
Trent Taylor,CHI,0,0,6.0,2023,84
