Player,Pos,home_team,team,week,year,game_id
Desmond Ridder,QB,1,Falcons,6.0,2023,82
Bijan Robinson,RB,1,Falcons,6.0,2023,82
KhaDarel Hodge,WR,1,Falcons,6.0,2023,82
Drake London,WR,1,Falcons,6.0,2023,82
MyCole Pruitt,TE,1,Falcons,6.0,2023,82
Matthew Bergeron,OL,1,Falcons,6.0,2023,82
Drew Dalman,OL,1,Falcons,6.0,2023,82
Ryan Neuzil,OL,1,Falcons,6.0,2023,82
Kaleb McGary,T,1,Falcons,6.0,2023,82
Jake Matthews,T,1,Falcons,6.0,2023,82
Chris Lindstrom,G,1,Falcons,6.0,2023,82
Grady Jarrett,DL,1,Falcons,6.0,2023,82
David Onyemata,DL,1,Falcons,6.0,2023,82
Calais Campbell,DL,1,Falcons,6.0,2023,82
Bud Dupree,OLB,1,Falcons,6.0,2023,82
Nathan Landman,LB,1,Falcons,6.0,2023,82
Kaden Elliss,LB,1,Falcons,6.0,2023,82
AJ Terrell,CB,1,Falcons,6.0,2023,82
DeAundre Alford,CB,1,Falcons,6.0,2023,82
Jeff Okudah,CB,1,Falcons,6.0,2023,82
Richie Grant,S,1,Falcons,6.0,2023,82
Jessie Bates III,S,1,Falcons,6.0,2023,82
