#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,SEA 25,11,6:22,75,Touchdown,0,Seahawks,6.0,2023,85
2,1,2:22,SEA 25,3,1:40,6,Punt,0,Seahawks,6.0,2023,85
3,2,12:20,SEA 23,8,5:28,33,Punt,0,Seahawks,6.0,2023,85
4,2,3:28,SEA 21,9,2:45,42,Field Goal,0,Seahawks,6.0,2023,85
5,2,0:12,SEA 24,1,0:12,-9,End of Half,0,Seahawks,6.0,2023,85
6,3,14:13,SEA 31,8,4:54,51,Interception,0,Seahawks,6.0,2023,85
7,3,5:42,CIN 43,8,3:18,38,Field Goal,0,Seahawks,6.0,2023,85
8,4,14:06,SEA 16,4,2:03,20,Interception,0,Seahawks,6.0,2023,85
9,4,11:47,SEA 25,4,2:01,20,Punt,0,Seahawks,6.0,2023,85
10,4,6:17,SEA 36,10,4:14,50,Downs,0,Seahawks,6.0,2023,85
11,4,1:39,SEA 40,6,1:04,51,Downs,0,Seahawks,6.0,2023,85
