Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,3.0,8.96,3.84,2.82,0.0,1.3,-4.29,6.25,2.76,-5.38,-2.44,2.24,1.24,-6.03,-0.39,6.0,2023,93
Chargers,-3.0,-1.3,4.29,-6.25,-2.76,-8.96,-3.84,-2.82,0.0,5.38,-2.24,2.44,6.03,-1.24,0.39,6.0,2023,93
