#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DAL 22,3,2:06,-7,Punt,0,Cowboys,6.0,2023,93
2,1,10:31,DAL 25,9,4:10,75,Touchdown,0,Cowboys,6.0,2023,93
3,1,4:42,DAL 22,5,2:55,31,Punt,0,Cowboys,6.0,2023,93
4,2,11:35,DAL 12,3,2:04,1,Punt,0,Cowboys,6.0,2023,93
5,2,7:26,DAL 22,10,5:03,65,Downs,0,Cowboys,6.0,2023,93
6,2,0:59,DAL 29,6,0:59,57,Field Goal,0,Cowboys,6.0,2023,93
7,3,7:42,DAL 7,3,1:32,-2,Punt,0,Cowboys,6.0,2023,93
8,3,1:08,DAL 25,8,4:49,75,Touchdown,0,Cowboys,6.0,2023,93
9,4,7:11,DAL 25,14,4:52,54,Field Goal,0,Cowboys,6.0,2023,93
10,4,1:22,LAC 33,2,1:22,-2,End of Game,0,Cowboys,6.0,2023,93
