Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,-12.0,-13.65,-18.14,4.49,-12.61,-1.99,-6.03,5.28,1.17,1.97,-1.22,3.05,3.37,-0.46,-2.77,6.0,2023,79
Chiefs,12.0,1.99,6.03,-5.28,-1.17,13.65,18.14,-4.49,12.61,-1.97,-3.05,1.22,0.46,-3.37,2.77,6.0,2023,79
