Player,Pos,home_team,team,week,year,game_id
Russell Wilson,QB,0,Broncos,6.0,2023,79
Jaleel McLaughlin,RB,0,Broncos,6.0,2023,79
Courtland Sutton,WR,0,Broncos,6.0,2023,79
Jerry Jeudy,WR,0,Broncos,6.0,2023,79
Brandon Johnson,WR,0,Broncos,6.0,2023,79
Adam Trautman,TE,0,Broncos,6.0,2023,79
Quinn Meinerz,OL,0,Broncos,6.0,2023,79
Garett Bolles,T,0,Broncos,6.0,2023,79
Mike McGlinchey,T,0,Broncos,6.0,2023,79
Ben Powers,G,0,Broncos,6.0,2023,79
Lloyd Cushenberry III,C,0,Broncos,6.0,2023,79
Mike Purcell,DL,0,Broncos,6.0,2023,79
Jonathan Harris,DL,0,Broncos,6.0,2023,79
Zach Allen,DE,0,Broncos,6.0,2023,79
Jonathon Cooper,OLB,0,Broncos,6.0,2023,79
Josey Jewell,LB,0,Broncos,6.0,2023,79
Drew Sanders,LB,0,Broncos,6.0,2023,79
Alex Singleton,LB,0,Broncos,6.0,2023,79
Damarri Mathis,CB,0,Broncos,6.0,2023,79
Patrick Surtain II,CB,0,Broncos,6.0,2023,79
Kareem Jackson,S,0,Broncos,6.0,2023,79
Justin Simmons,S,0,Broncos,6.0,2023,79
