#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:25,LAR 25,5,2:16,25,Punt,1,Rams,6.0,2023,89
2,1,2:07,LAR 41,6,1:56,48,Field Goal,1,Rams,6.0,2023,89
3,2,12:35,LAR 25,3,2:07,-2,Punt,1,Rams,6.0,2023,89
4,2,7:09,LAR 41,3,2:04,-11,Punt,1,Rams,6.0,2023,89
5,2,0:43,LAR 25,5,0:39,58,Field Goal,1,Rams,6.0,2023,89
6,3,15:00,LAR 25,10,6:03,75,Touchdown,1,Rams,6.0,2023,89
7,3,7:15,LAR 14,8,4:31,80,Field Goal,1,Rams,6.0,2023,89
8,4,14:54,LAR 12,12,6:35,88,Touchdown,1,Rams,6.0,2023,89
9,4,6:15,ARI 33,4,1:38,8,Field Goal,1,Rams,6.0,2023,89
10,4,3:32,LAR 47,3,1:41,4,Punt,1,Rams,6.0,2023,89
